Index,Time,(Gimbal_Control).pitch_position_ref,(Gimbal_Control).present_mode,(Gimbal_Control).last_mode,(AutoAim_Control).armor_pitch,(MiniPC_Data).is_get_target,(AutoAim_Control).hit_mode
76102,76.102795,-8.76000023,1,1,-8.76000023,1,0
76103,76.103791,-8.76000023,1,1,-8.76000023,1,0
76104,76.104791,-8.76000023,1,1,-8.76000023,1,0
76105,76.105795,-8.76000023,1,1,-8.76000023,1,0
76106,76.106796,-8.76000023,1,1,-8.76000023,1,0
76107,76.107813,-8.76000023,1,1,-8.76000023,1,0
76108,76.108793,-8.76000023,1,1,-8.76000023,1,0
76109,76.109797,-8.76000023,1,1,-8.76000023,1,0
76110,76.110794,-8.76000023,1,1,-8.76000023,1,0
76111,76.111795,-8.76000023,1,1,-8.76000023,1,0
76112,76.112792,-8.76000023,1,1,-8.76000023,1,0
76113,76.113793,-8.76000023,1,1,-8.76000023,1,0
76114,76.114797,-8.76000023,1,1,-8.76000023,1,0
76115,76.115791,-8.76000023,1,1,-8.76000023,1,0
76116,76.116796,-8.76000023,1,1,-8.76000023,1,0
76117,76.117797,-8.76000023,1,1,-8.76000023,1,0
76118,76.118805,-8.76000023,1,1,-8.76000023,1,0
76119,76.119798,-8.76000023,1,1,-8.76000023,1,0
76120,76.120792,-8.76000023,1,1,-8.76000023,1,0
76121,76.121796,-8.76000023,1,1,-8.76000023,1,0
76122,76.122798,-8.76000023,1,1,-8.76000023,1,0
76123,76.123795,-8.76000023,1,1,-8.76000023,1,0
76124,76.124796,-8.76000023,1,1,-8.76000023,1,0
76125,76.125792,-8.76000023,1,1,-8.76000023,1,0
76126,76.126794,-8.76000023,1,1,-8.76000023,1,0
76127,76.127798,-8.76000023,1,1,-8.76000023,1,0
76128,76.128792,-8.76000023,1,1,-8.76000023,1,0
76129,76.129813,-8.76000023,1,1,-8.76000023,1,0
76130,76.130794,-8.76000023,1,1,-8.76000023,1,0
76131,76.131796,-8.76000023,1,1,-8.76000023,1,0
76132,76.132792,-8.76000023,1,1,-8.76000023,1,0
76133,76.133793,-8.76000023,1,1,-8.76000023,1,0
76134,76.134798,-8.76000023,1,1,-8.76000023,1,0
76135,76.135791,-8.76000023,1,1,-8.76000023,1,0
76136,76.136796,-8.76000023,1,1,-8.76000023,1,0
76137,76.137797,-8.76000023,1,1,-8.76000023,1,0
76138,76.138794,-8.76000023,1,1,-8.76000023,1,0
76139,76.139798,-8.76000023,1,1,-8.76000023,1,0
76140,76.140803,-8.76000023,1,1,-8.76000023,1,0
76141,76.141812,-8.76000023,1,1,-8.76000023,1,0
76142,76.142792,-8.76000023,1,1,-8.76000023,1,0
76143,76.143792,-8.76000023,1,1,-8.76000023,1,0
76144,76.144796,-8.76000023,1,1,-8.76000023,1,0
76145,76.145797,-8.76000023,1,1,-8.76000023,1,0
76146,76.146793,-8.76000023,1,1,-8.76000023,1,0
76147,76.147794,-8.76000023,1,1,-8.76000023,1,0
76148,76.148798,-8.76000023,1,1,-8.76000023,1,0
76149,76.149794,-8.76000023,1,1,-8.76000023,1,0
76150,76.150798,-8.76000023,1,1,-8.76000023,1,0
76151,76.151791,-8.76000023,1,1,-8.76000023,1,0
76152,76.152808,-8.76000023,1,1,-8.76000023,1,0
76153,76.153813,-8.76000023,1,1,-8.76000023,1,0
76154,76.154796,-8.76000023,1,1,-8.76000023,1,0
76155,76.155797,-8.76000023,1,1,-8.76000023,1,0
76156,76.156794,-8.76000023,1,1,-8.76000023,1,0
76157,76.157794,-8.76000023,1,1,-8.76000023,1,0
76158,76.158798,-8.76000023,1,1,-8.76000023,1,0
76159,76.159794,-8.76000023,1,1,-8.76000023,1,0
76160,76.160798,-8.76000023,1,1,-8.76000023,1,0
76161,76.161791,-8.76000023,1,1,-8.76000023,1,0
76162,76.162795,-8.76000023,1,1,-8.76000023,1,0
76163,76.163808,-8.76000023,1,1,-8.76000023,1,0
76164,76.164796,-8.76000023,1,1,-8.76000023,1,0
76165,76.165797,-8.76000023,1,1,-8.76000023,1,0
76166,76.166794,-8.76000023,1,1,-8.76000023,1,0
76167,76.167794,-8.76000023,1,1,-8.76000023,1,0
76168,76.168798,-8.76000023,1,1,-8.76000023,1,0
76169,76.169794,-8.76000023,1,1,-8.76000023,1,0
76170,76.170798,-8.76000023,1,1,-8.76000023,1,0
76171,76.171791,-8.76000023,1,1,-8.76000023,1,0
76172,76.172795,-8.76000023,1,1,-8.76000023,1,0
76173,76.173806,-8.76000023,1,1,-8.76000023,1,0
76174,76.174794,-8.76000023,1,1,-8.76000023,1,0
76175,76.175795,-8.76000023,1,1,-8.76000023,1,0
76176,76.176791,-8.76000023,1,1,-8.76000023,1,0
76177,76.177792,-8.76000023,1,1,-8.76000023,1,0
76178,76.178797,-8.76000023,1,1,-8.76000023,1,0
76179,76.179794,-8.76000023,1,1,-8.76000023,1,0
76180,76.180798,-8.76000023,1,1,-8.76000023,1,0
76181,76.181792,-8.76000023,1,1,-8.76000023,1,0
76182,76.182796,-8.76000023,1,1,-8.76000023,1,0
76183,76.183798,-8.76000023,1,1,-8.76000023,1,0
76184,76.184931,-8.76000023,1,1,-8.76000023,1,0
76185,76.185791,-8.76000023,1,1,-8.76000023,1,0
76186,76.186792,-8.76000023,1,1,-8.76000023,1,0
76187,76.187797,-8.76000023,1,1,-8.76000023,1,0
76188,76.188791,-8.76000023,1,1,-8.76000023,1,0
76189,76.189798,-8.76000023,1,1,-8.76000023,1,0
76190,76.190792,-8.76000023,1,1,-8.76000023,1,0
76191,76.191796,-8.76000023,1,1,-8.76000023,1,0
76192,76.192798,-8.76000023,1,1,-8.76000023,1,0
76193,76.193794,-8.76000023,1,1,-8.76000023,1,0
76194,76.194796,-8.77000046,1,1,-8.76000023,1,0
76195,76.195806,-8.77000046,1,1,-8.77000046,1,0
76196,76.196795,-8.77000046,1,1,-8.77000046,1,0
76197,76.197797,-8.77000046,1,1,-8.77000046,1,0
76198,76.198793,-8.77000046,1,1,-8.77000046,1,0
76199,76.199797,-8.77000046,1,1,-8.77000046,1,0
76200,76.200794,-8.77000046,1,1,-8.77000046,1,0
76201,76.201795,-8.77000046,1,1,-8.77000046,1,0
76202,76.202792,-8.77000046,1,1,-8.77000046,1,0
76203,76.203793,-8.77000046,1,1,-8.77000046,1,0
76204,76.204798,-8.77000046,1,1,-8.77000046,1,0
76205,76.205807,-8.77000046,1,1,-8.77000046,1,0
76206,76.206794,-8.77000046,1,1,-8.77000046,1,0
76207,76.207795,-8.77000046,1,1,-8.77000046,1,0
76208,76.208873,-8.77000046,1,1,-8.77000046,1,0
76209,76.209793,-8.77000046,1,1,-8.77000046,1,0
76210,76.210794,-8.77000046,1,1,-8.77000046,1,0
76211,76.211798,-8.77000046,1,1,-8.77000046,1,0
76212,76.212791,-8.77000046,1,1,-8.77000046,1,0
76213,76.213795,-8.77000046,1,1,-8.77000046,1,0
76214,76.214796,-8.75,1,1,-8.77000046,1,0
76215,76.215904,-8.75,1,1,-8.75,1,0
76216,76.216797,-8.75,1,1,-8.75,1,0
76217,76.217796,-8.75,1,1,-8.75,1,0
76218,76.218797,-8.75,1,1,-8.75,1,0
76219,76.219797,-8.75,1,1,-8.75,1,0
76220,76.220797,-8.75,1,1,-8.75,1,0
76221,76.221794,-8.75,1,1,-8.75,1,0
76222,76.222794,-8.75,1,1,-8.75,1,0
76223,76.223798,-8.75,1,1,-8.75,1,0
76224,76.224791,-8.75,1,1,-8.75,1,0
76225,76.225795,-8.75,1,1,-8.75,1,0
76226,76.226796,-8.75,1,1,-8.75,1,0
76227,76.227831,-8.75,1,1,-8.75,1,0
76228,76.228796,-8.75,1,1,-8.75,1,0
76229,76.229798,-8.75,1,1,-8.75,1,0
76230,76.230791,-8.75,1,1,-8.75,1,0
76231,76.231795,-8.75,1,1,-8.75,1,0
76232,76.232796,-8.75,1,1,-8.75,1,0
76233,76.233792,-8.75,1,1,-8.75,1,0
76234,76.234793,-8.75,1,1,-8.75,1,0
76235,76.235797,-8.75,1,1,-8.75,1,0
76236,76.236798,-8.75,1,1,-8.75,1,0
76237,76.237794,-8.75,1,1,-8.75,1,0
76238,76.238856,-8.75,1,1,-8.75,1,0
76239,76.239797,-8.75,1,1,-8.75,1,0
76240,76.240796,-8.75,1,1,-8.75,1,0
76241,76.241797,-8.75,1,1,-8.75,1,0
76242,76.242794,-8.75,1,1,-8.75,1,0
76243,76.243795,-8.75,1,1,-8.75,1,0
76244,76.244792,-8.75,1,1,-8.75,1,0
76245,76.245793,-8.75,1,1,-8.75,1,0
76246,76.246798,-8.75,1,1,-8.75,1,0
76247,76.247791,-8.75,1,1,-8.75,1,0
76248,76.248795,-8.75,1,1,-8.75,1,0
76249,76.249792,-8.75,1,1,-8.75,1,0
76250,76.250796,-8.75,1,1,-8.75,1,0
76251,76.251798,-8.75,1,1,-8.75,1,0
76252,76.252811,-8.75,1,1,-8.75,1,0
76253,76.253792,-8.75,1,1,-8.75,1,0
76254,76.254794,-8.75,1,1,-8.75,1,0
76255,76.255798,-8.75,1,1,-8.75,1,0
76256,76.256792,-8.75,1,1,-8.75,1,0
76257,76.257796,-8.75,1,1,-8.75,1,0
76258,76.258798,-8.75,1,1,-8.75,1,0
76259,76.259798,-8.75,1,1,-8.75,1,0
76260,76.260792,-8.75,1,1,-8.75,1,0
76261,76.261796,-8.75,1,1,-8.75,1,0
76262,76.262797,-8.75,1,1,-8.75,1,0
76263,76.263806,-8.75,1,1,-8.75,1,0
76264,76.264795,-8.75,1,1,-8.75,1,0
76265,76.265796,-8.75,1,1,-8.75,1,0
76266,76.266793,-8.75,1,1,-8.75,1,0
76267,76.267794,-8.75,1,1,-8.75,1,0
76268,76.268791,-8.75,1,1,-8.75,1,0
76269,76.269808,-8.75,1,1,-8.75,1,0
76270,76.270792,-8.75,1,1,-8.75,1,0
76271,76.271793,-8.75,1,1,-8.75,1,0
76272,76.272796,-8.75,1,1,-8.75,1,0
76273,76.273797,-8.75,1,1,-8.75,1,0
76274,76.274809,-8.75,1,1,-8.75,1,0
76275,76.275797,-8.75,1,1,-8.75,1,0
76276,76.276791,-8.75,1,1,-8.75,1,0
76277,76.277795,-8.75,1,1,-8.75,1,0
76278,76.278795,-8.75,1,1,-8.75,1,0
76279,76.279795,-8.75,1,1,-8.75,1,0
76280,76.280796,-8.75,1,1,-8.75,1,0
76281,76.281792,-8.75,1,1,-8.75,1,0
76282,76.282792,-8.75,1,1,-8.75,1,0
76283,76.283796,-8.75,1,1,-8.75,1,0
76284,76.284797,-8.76000023,1,1,-8.75,1,0
76285,76.285811,-8.76000023,1,1,-8.76000023,1,0
76286,76.286791,-8.76000023,1,1,-8.76000023,1,0
76287,76.287792,-8.76000023,1,1,-8.76000023,1,0
76288,76.288796,-8.76000023,1,1,-8.76000023,1,0
76289,76.289792,-8.76000023,1,1,-8.76000023,1,0
76290,76.290796,-8.76000023,1,1,-8.76000023,1,0
76291,76.291797,-8.76000023,1,1,-8.76000023,1,0
76292,76.292793,-8.76000023,1,1,-8.76000023,1,0
76293,76.293794,-8.76000023,1,1,-8.76000023,1,0
76294,76.294798,-8.75,1,1,-8.76000023,1,0
76295,76.295813,-8.75,1,1,-8.75,1,0
76296,76.296793,-8.75,1,1,-8.75,1,0
76297,76.297794,-8.75,1,1,-8.75,1,0
76298,76.298798,-8.75,1,1,-8.75,1,0
76299,76.299794,-8.75,1,1,-8.75,1,0
76300,76.300798,-8.75,1,1,-8.75,1,0
76301,76.301791,-8.75,1,1,-8.75,1,0
76302,76.302795,-8.75,1,1,-8.75,1,0
76303,76.303796,-8.75,1,1,-8.75,1,0
76304,76.304792,-8.75,1,1,-8.75,1,0
76305,76.305806,-8.75,1,1,-8.75,1,0
76306,76.306795,-8.75,1,1,-8.75,1,0
76307,76.307797,-8.75,1,1,-8.75,1,0
76308,76.308793,-8.75,1,1,-8.75,1,0
76309,76.309797,-8.75,1,1,-8.75,1,0
76310,76.310794,-8.75,1,1,-8.75,1,0
76311,76.311795,-8.75,1,1,-8.75,1,0
76312,76.312792,-8.75,1,1,-8.75,1,0
76313,76.313793,-8.75,1,1,-8.75,1,0
76314,76.314797,-8.75,1,1,-8.75,1,0
76315,76.315791,-8.75,1,1,-8.75,1,0
76316,76.316870,-8.75,1,1,-8.75,1,0
76317,76.317795,-8.75,1,1,-8.75,1,0
76318,76.318797,-8.75,1,1,-8.75,1,0
76319,76.319813,-8.75,1,1,-8.75,1,0
76320,76.320794,-8.75,1,1,-8.75,1,0
76321,76.321796,-8.75,1,1,-8.75,1,0
76322,76.322792,-8.75,1,1,-8.75,1,0
76323,76.323794,-8.75,1,1,-8.75,1,0
76324,76.324798,-8.75,1,1,-8.75,1,0
76325,76.325792,-8.75,1,1,-8.75,1,0
76326,76.326796,-8.75,1,1,-8.75,1,0
76327,76.327807,-8.75,1,1,-8.75,1,0
76328,76.328796,-8.75,1,1,-8.75,1,0
76329,76.329792,-8.75,1,1,-8.75,1,0
76330,76.330797,-8.75,1,1,-8.75,1,0
76331,76.331798,-8.75,1,1,-8.75,1,0
76332,76.332795,-8.75,1,1,-8.75,1,0
76333,76.333797,-8.75,1,1,-8.75,1,0
76334,76.334793,-8.75,1,1,-8.75,1,0
76335,76.335794,-8.75,1,1,-8.75,1,0
76336,76.336791,-8.75,1,1,-8.75,1,0
76337,76.337791,-8.75,1,1,-8.75,1,0
76338,76.338808,-8.75,1,1,-8.75,1,0
76339,76.339791,-8.75,1,1,-8.75,1,0
76340,76.340792,-8.75,1,1,-8.75,1,0
76341,76.341796,-8.75,1,1,-8.75,1,0
76342,76.342797,-8.75,1,1,-8.75,1,0
76343,76.343793,-8.75,1,1,-8.75,1,0
76344,76.344794,-8.73999977,1,1,-8.75,1,0
76345,76.345798,-8.73999977,1,1,-8.73999977,1,0
76346,76.346791,-8.73999977,1,1,-8.73999977,1,0
76347,76.347795,-8.73999977,1,1,-8.73999977,1,0
76348,76.348856,-8.73999977,1,1,-8.73999977,1,0
76349,76.349798,-8.73999977,1,1,-8.73999977,1,0
76350,76.350797,-8.73999977,1,1,-8.73999977,1,0
76351,76.351798,-8.73999977,1,1,-8.73999977,1,0
76352,76.352794,-8.73999977,1,1,-8.73999977,1,0
76353,76.353795,-8.73999977,1,1,-8.73999977,1,0
76354,76.354791,-8.73999977,1,1,-8.73999977,1,0
76355,76.355792,-8.73999977,1,1,-8.73999977,1,0
76356,76.356796,-8.73999977,1,1,-8.73999977,1,0
76357,76.357796,-8.73999977,1,1,-8.73999977,1,0
76358,76.358792,-8.73999977,1,1,-8.73999977,1,0
76359,76.359796,-8.73999977,1,1,-8.73999977,1,0
76360,76.360810,-8.73999977,1,1,-8.73999977,1,0
76361,76.361798,-8.73999977,1,1,-8.73999977,1,0
76362,76.362791,-8.73999977,1,1,-8.73999977,1,0
76363,76.363796,-8.73999977,1,1,-8.73999977,1,0
76364,76.364796,-8.75,1,1,-8.73999977,1,0
76365,76.365792,-8.75,1,1,-8.75,1,0
76366,76.366793,-8.75,1,1,-8.75,1,0
76367,76.367797,-8.75,1,1,-8.75,1,0
76368,76.368798,-8.75,1,1,-8.75,1,0
76369,76.369798,-8.75,1,1,-8.75,1,0
76370,76.370791,-8.75,1,1,-8.75,1,0
76371,76.371851,-8.75,1,1,-8.75,1,0
76372,76.372797,-8.75,1,1,-8.75,1,0
76373,76.373797,-8.75,1,1,-8.75,1,0
76374,76.374791,-8.75,1,1,-8.75,1,0
76375,76.375795,-8.75,1,1,-8.75,1,0
76376,76.376797,-8.75,1,1,-8.75,1,0
76377,76.377793,-8.75,1,1,-8.75,1,0
76378,76.378794,-8.75,1,1,-8.75,1,0
76379,76.379812,-8.75,1,1,-8.75,1,0
76380,76.380793,-8.75,1,1,-8.75,1,0
76381,76.381795,-8.75,1,1,-8.75,1,0
76382,76.382815,-8.75,1,1,-8.75,1,0
76383,76.383813,-8.75,1,1,-8.75,1,0
76384,76.384794,-8.75,1,1,-8.75,1,0
76385,76.385795,-8.75,1,1,-8.75,1,0
76386,76.386792,-8.75,1,1,-8.75,1,0
76387,76.387793,-8.75,1,1,-8.75,1,0
76388,76.388798,-8.75,1,1,-8.75,1,0
76389,76.389794,-8.75,1,1,-8.75,1,0
76390,76.390791,-8.75,1,1,-8.75,1,0
76391,76.391792,-8.75,1,1,-8.75,1,0
76392,76.392796,-8.75,1,1,-8.75,1,0
76393,76.393797,-8.75,1,1,-8.75,1,0
76394,76.394808,-8.75,1,1,-8.75,1,0
76395,76.395797,-8.75,1,1,-8.75,1,0
76396,76.396791,-8.75,1,1,-8.75,1,0
76397,76.397796,-8.75,1,1,-8.75,1,0
76398,76.398797,-8.75,1,1,-8.75,1,0
76399,76.399797,-8.75,1,1,-8.75,1,0
76400,76.400791,-8.75,1,1,-8.75,1,0
76401,76.401795,-8.75,1,1,-8.75,1,0
76402,76.402797,-8.75,1,1,-8.75,1,0
76403,76.403792,-8.75,1,1,-8.75,1,0
76404,76.404792,-8.75,1,1,-8.75,1,0
76405,76.405810,-8.75,1,1,-8.75,1,0
76406,76.406791,-8.75,1,1,-8.75,1,0
76407,76.407792,-8.75,1,1,-8.75,1,0
76408,76.408795,-8.75,1,1,-8.75,1,0
76409,76.409791,-8.75,1,1,-8.75,1,0
76410,76.410795,-8.75,1,1,-8.75,1,0
76411,76.411796,-8.75,1,1,-8.75,1,0
76412,76.412792,-8.75,1,1,-8.75,1,0
76413,76.413793,-8.75,1,1,-8.75,1,0
76414,76.414797,-8.75,1,1,-8.75,1,0
76415,76.415797,-8.75,1,1,-8.75,1,0
76416,76.416811,-8.75,1,1,-8.75,1,0
76417,76.417791,-8.75,1,1,-8.75,1,0
76418,76.418792,-8.75,1,1,-8.75,1,0
76419,76.419791,-8.75,1,1,-8.75,1,0
76420,76.420792,-8.75,1,1,-8.75,1,0
76421,76.421795,-8.75,1,1,-8.75,1,0
76422,76.422796,-8.75,1,1,-8.75,1,0
76423,76.423792,-8.75,1,1,-8.75,1,0
76424,76.424793,-8.75,1,1,-8.75,1,0
76425,76.425797,-8.75,1,1,-8.75,1,0
76426,76.426798,-8.75,1,1,-8.75,1,0
76427,76.427794,-8.75,1,1,-8.75,1,0
76428,76.428806,-8.75,1,1,-8.75,1,0
76429,76.429813,-8.75,1,1,-8.75,1,0
76430,76.430797,-8.75,1,1,-8.75,1,0
76431,76.431797,-8.75,1,1,-8.75,1,0
76432,76.432794,-8.75,1,1,-8.75,1,0
76433,76.433794,-8.75,1,1,-8.75,1,0
76434,76.434798,-8.73999977,1,1,-8.75,1,0
76435,76.435792,-8.73999977,1,1,-8.73999977,1,0
76436,76.436795,-8.73999977,1,1,-8.73999977,1,0
76437,76.437796,-8.73999977,1,1,-8.73999977,1,0
76438,76.438811,-8.73999977,1,1,-8.73999977,1,0
76439,76.439795,-8.73999977,1,1,-8.73999977,1,0
76440,76.440797,-8.73999977,1,1,-8.73999977,1,0
76441,76.441794,-8.73999977,1,1,-8.73999977,1,0
76442,76.442795,-8.73999977,1,1,-8.73999977,1,0
76443,76.443792,-8.73999977,1,1,-8.73999977,1,0
76444,76.444793,-8.75,1,1,-8.73999977,1,0
76445,76.445797,-8.75,1,1,-8.75,1,0
76446,76.446791,-8.75,1,1,-8.75,1,0
76447,76.447795,-8.75,1,1,-8.75,1,0
76448,76.448838,-8.75,1,1,-8.75,1,0
76449,76.449798,-8.75,1,1,-8.75,1,0
76450,76.450792,-8.75,1,1,-8.75,1,0
76451,76.451797,-8.75,1,1,-8.75,1,0
76452,76.452798,-8.75,1,1,-8.75,1,0
76453,76.453795,-8.75,1,1,-8.75,1,0
76454,76.454796,-8.73999977,1,1,-8.75,1,0
76455,76.455793,-8.73999977,1,1,-8.73999977,1,0
76456,76.456794,-8.73999977,1,1,-8.73999977,1,0
76457,76.457791,-8.73999977,1,1,-8.73999977,1,0
76458,76.458792,-8.73999977,1,1,-8.73999977,1,0
76459,76.459807,-8.73999977,1,1,-8.73999977,1,0
76460,76.460796,-8.73999977,1,1,-8.73999977,1,0
76461,76.461798,-8.73999977,1,1,-8.73999977,1,0
76462,76.462795,-8.73999977,1,1,-8.73999977,1,0
76463,76.463796,-8.73999977,1,1,-8.73999977,1,0
76464,76.464793,-8.75,1,1,-8.73999977,1,0
76465,76.465794,-8.75,1,1,-8.75,1,0
76466,76.466798,-8.75,1,1,-8.75,1,0
76467,76.467792,-8.75,1,1,-8.75,1,0
76468,76.468796,-8.75,1,1,-8.75,1,0
76469,76.469852,-8.75,1,1,-8.75,1,0
76470,76.470797,-8.75,1,1,-8.75,1,0
76471,76.471796,-8.75,1,1,-8.75,1,0
76472,76.472797,-8.75,1,1,-8.75,1,0
76473,76.473793,-8.75,1,1,-8.75,1,0
76474,76.474794,-8.72999954,1,1,-8.75,1,0
76475,76.475798,-8.72999954,1,1,-8.72999954,1,0
76476,76.476791,-8.72999954,1,1,-8.72999954,1,0
76477,76.477795,-8.72999954,1,1,-8.72999954,1,0
76478,76.478796,-8.72999954,1,1,-8.72999954,1,0
76479,76.479795,-8.72999954,1,1,-8.72999954,1,0
76480,76.480889,-8.72999954,1,1,-8.72999954,1,0
76481,76.481793,-8.72999954,1,1,-8.72999954,1,0
76482,76.482792,-8.72999954,1,1,-8.72999954,1,0
76483,76.483793,-8.72999954,1,1,-8.72999954,1,0
76484,76.484797,-8.72999954,1,1,-8.72999954,1,0
76485,76.485798,-8.72999954,1,1,-8.72999954,1,0
76486,76.486794,-8.72999954,1,1,-8.72999954,1,0
76487,76.487794,-8.72999954,1,1,-8.72999954,1,0
76488,76.488826,-8.72999954,1,1,-8.72999954,1,0
76489,76.489793,-8.72999954,1,1,-8.72999954,1,0
76490,76.490795,-8.72999954,1,1,-8.72999954,1,0
76491,76.491815,-8.72999954,1,1,-8.72999954,1,0
76492,76.492808,-8.72999954,1,1,-8.72999954,1,0
76493,76.493797,-8.72999954,1,1,-8.72999954,1,0
76494,76.494798,-8.72999954,1,1,-8.72999954,1,0
76495,76.495794,-8.72999954,1,1,-8.72999954,1,0
76496,76.496795,-8.72999954,1,1,-8.72999954,1,0
76497,76.497791,-8.72999954,1,1,-8.72999954,1,0
76498,76.498791,-8.72999954,1,1,-8.72999954,1,0
76499,76.499791,-8.72999954,1,1,-8.72999954,1,0
76500,76.500791,-8.72999954,1,1,-8.72999954,1,0
76501,76.501795,-8.72999954,1,1,-8.72999954,1,0
76502,76.502796,-8.72999954,1,1,-8.72999954,1,0
76503,76.503811,-8.72999954,1,1,-8.72999954,1,0
76504,76.504792,-8.73999977,1,1,-8.72999954,1,0
76505,76.505793,-8.73999977,1,1,-8.73999977,1,0
76506,76.506798,-8.73999977,1,1,-8.73999977,1,0
76507,76.507792,-8.73999977,1,1,-8.73999977,1,0
76508,76.508796,-8.73999977,1,1,-8.73999977,1,0
76509,76.509792,-8.73999977,1,1,-8.73999977,1,0
76510,76.510797,-8.73999977,1,1,-8.73999977,1,0
76511,76.511798,-8.73999977,1,1,-8.73999977,1,0
76512,76.512795,-8.73999977,1,1,-8.73999977,1,0
76513,76.513796,-8.73999977,1,1,-8.73999977,1,0
76514,76.514812,-8.73999977,1,1,-8.73999977,1,0
76515,76.515793,-8.73999977,1,1,-8.73999977,1,0
76516,76.516795,-8.73999977,1,1,-8.73999977,1,0
76517,76.517792,-8.73999977,1,1,-8.73999977,1,0
76518,76.518793,-8.73999977,1,1,-8.73999977,1,0
76519,76.519793,-8.73999977,1,1,-8.73999977,1,0
76520,76.520794,-8.73999977,1,1,-8.73999977,1,0
76521,76.521799,-8.73999977,1,1,-8.73999977,1,0
76522,76.522792,-8.73999977,1,1,-8.73999977,1,0
76523,76.523797,-8.73999977,1,1,-8.73999977,1,0
76524,76.524813,-8.75,1,1,-8.73999977,1,0
76525,76.525794,-8.75,1,1,-8.75,1,0
76526,76.526796,-8.75,1,1,-8.75,1,0
76527,76.527792,-8.75,1,1,-8.75,1,0
76528,76.528793,-8.75,1,1,-8.75,1,0
76529,76.529793,-8.75,1,1,-8.75,1,0
76530,76.530795,-8.75,1,1,-8.75,1,0
76531,76.531792,-8.75,1,1,-8.75,1,0
76532,76.532793,-8.75,1,1,-8.75,1,0
76533,76.533797,-8.75,1,1,-8.75,1,0
76534,76.534827,-8.76000023,1,1,-8.75,1,0
76535,76.535792,-8.76000023,1,1,-8.76000023,1,0
76536,76.536791,-8.76000023,1,1,-8.76000023,1,0
76537,76.537791,-8.76000023,1,1,-8.76000023,1,0
76538,76.538795,-8.76000023,1,1,-8.76000023,1,0
76539,76.539791,-8.76000023,1,1,-8.76000023,1,0
76540,76.540795,-8.76000023,1,1,-8.76000023,1,0
76541,76.541796,-8.76000023,1,1,-8.76000023,1,0
76542,76.542792,-8.76000023,1,1,-8.76000023,1,0
76543,76.543792,-8.76000023,1,1,-8.76000023,1,0
76544,76.544811,-8.76000023,1,1,-8.76000023,1,0
76545,76.545791,-8.76000023,1,1,-8.76000023,1,0
76546,76.546797,-8.76000023,1,1,-8.76000023,1,0
76547,76.547813,-8.76000023,1,1,-8.76000023,1,0
76548,76.548793,-8.76000023,1,1,-8.76000023,1,0
76549,76.549797,-8.76000023,1,1,-8.76000023,1,0
76550,76.550793,-8.76000023,1,1,-8.76000023,1,0
76551,76.551794,-8.76000023,1,1,-8.76000023,1,0
76552,76.552798,-8.76000023,1,1,-8.76000023,1,0
76553,76.553791,-8.76000023,1,1,-8.76000023,1,0
76554,76.554795,-8.76000023,1,1,-8.76000023,1,0
76555,76.555796,-8.76000023,1,1,-8.76000023,1,0
76556,76.556792,-8.76000023,1,1,-8.76000023,1,0
76557,76.557792,-8.76000023,1,1,-8.76000023,1,0
76558,76.558808,-8.76000023,1,1,-8.76000023,1,0
76559,76.559791,-8.76000023,1,1,-8.76000023,1,0
76560,76.560792,-8.76000023,1,1,-8.76000023,1,0
76561,76.561796,-8.76000023,1,1,-8.76000023,1,0
76562,76.562797,-8.76000023,1,1,-8.76000023,1,0
76563,76.563793,-8.76000023,1,1,-8.76000023,1,0
76564,76.564794,-8.73999977,1,1,-8.76000023,1,0
76565,76.565798,-8.73999977,1,1,-8.73999977,1,0
76566,76.566791,-8.73999977,1,1,-8.73999977,1,0
76567,76.567795,-8.73999977,1,1,-8.73999977,1,0
76568,76.568810,-8.73999977,1,1,-8.73999977,1,0
76569,76.569794,-8.73999977,1,1,-8.73999977,1,0
76570,76.570795,-8.73999977,1,1,-8.73999977,1,0
76571,76.571792,-8.73999977,1,1,-8.73999977,1,0
76572,76.572793,-8.73999977,1,1,-8.73999977,1,0
76573,76.573798,-8.73999977,1,1,-8.73999977,1,0
76574,76.574792,-8.73999977,1,1,-8.73999977,1,0
76575,76.575796,-8.73999977,1,1,-8.73999977,1,0
76576,76.576797,-8.73999977,1,1,-8.73999977,1,0
76577,76.577794,-8.73999977,1,1,-8.73999977,1,0
76578,76.578895,-8.73999977,1,1,-8.73999977,1,0
76579,76.579794,-8.73999977,1,1,-8.73999977,1,0
76580,76.580794,-8.73999977,1,1,-8.73999977,1,0
76581,76.581795,-8.73999977,1,1,-8.73999977,1,0
76582,76.582792,-8.73999977,1,1,-8.73999977,1,0
76583,76.583793,-8.73999977,1,1,-8.73999977,1,0
76584,76.584797,-8.73999977,1,1,-8.73999977,1,0
76585,76.585791,-8.73999977,1,1,-8.73999977,1,0
76586,76.586795,-8.73999977,1,1,-8.73999977,1,0
76587,76.587797,-8.73999977,1,1,-8.73999977,1,0
76588,76.588793,-8.73999977,1,1,-8.73999977,1,0
76589,76.589797,-8.73999977,1,1,-8.73999977,1,0
76590,76.590810,-8.73999977,1,1,-8.73999977,1,0
76591,76.591791,-8.73999977,1,1,-8.73999977,1,0
76592,76.592792,-8.73999977,1,1,-8.73999977,1,0
76593,76.593797,-8.73999977,1,1,-8.73999977,1,0
