Index,Time,((Motor_shooterMotorLeft).encoder).speed,((Shoot_Control).shoot_speed).referee_bullet_speed[0],((Shoot_Control).shoot_left).fdb,((Shoot_Control).shoot_right).fdb,((Motor_shooterMotorRight).encoder).speed,shoot_diff_tick
2756,2.756086,0,29.6499996,0,0,0,47
2757,2.757088,0,29.6499996,0,0,0,47
2758,2.758087,0,29.6499996,0,0,0,47
2759,2.759092,0,29.6499996,0,0,0,47
2760,2.760090,0,29.6499996,0,0,0,47
2761,2.761092,0,29.6499996,0,0,0,47
2762,2.762090,0,29.6499996,0,0,0,47
2763,2.763092,0,29.6499996,0,0,0,47
2764,2.764091,0,29.6499996,0,0,0,47
2765,2.765093,0,29.6499996,0,0,0,47
2766,2.766099,0,29.6499996,0,0,0,47
2767,2.767089,0,29.6499996,0,0,0,47
2768,2.768091,0,29.6499996,0,0,0,47
2769,2.769093,0,29.6499996,0,0,0,47
2770,2.770086,0,29.6499996,0,0,0,47
2771,2.771093,0,29.6499996,0,0,0,47
2772,2.772086,0,29.6499996,0,0,0,47
2773,2.773085,0,29.6499996,0,0,0,47
2774,2.774086,0,29.6499996,0,0,0,47
2775,2.775085,0,29.6499996,0,0,0,47
2776,2.776087,0,29.6499996,0,0,0,47
2777,2.777122,0,29.6499996,0,0,0,47
2778,2.778088,0,29.6499996,0,0,0,47
2779,2.779089,0,29.6499996,0,0,0,47
2780,2.780092,0,29.6499996,0,0,0,47
2781,2.781090,0,29.6499996,0,0,0,47
2782,2.782091,0,29.6499996,0,0,0,47
2783,2.783089,0,29.6499996,0,0,0,47
2784,2.784090,0,29.6499996,0,0,0,47
2785,2.785088,0,29.6499996,0,0,0,47
2786,2.786089,0,29.6499996,0,0,0,47
2787,2.787087,0,29.6499996,0,0,0,47
2788,2.788125,0,29.6499996,0,0,0,47
2789,2.789088,0,29.6499996,0,0,0,47
2790,2.790086,0,29.6499996,0,0,0,47
2791,2.791089,0,29.6499996,0,0,0,47
2792,2.792087,0,29.6499996,0,0,0,47
2793,2.793088,0,29.6499996,0,0,0,47
2794,2.794086,0,29.6499996,0,0,0,47
2795,2.795087,0,29.6499996,0,0,0,47
2796,2.796086,0,29.6499996,0,0,0,47
2797,2.797087,0,29.6499996,0,0,0,47
2798,2.798085,0,29.6499996,0,0,0,47
2799,2.799126,0,29.6499996,0,0,0,47
2800,2.800089,0,29.6499996,0,0,0,47
2801,2.801087,0,29.6499996,0,0,0,47
2802,2.802089,0,29.6499996,0,0,0,47
2803,2.803087,0,29.6499996,0,0,0,47
2804,2.804088,0,29.6499996,0,0,0,47
2805,2.805086,0,29.6499996,0,0,0,47
2806,2.806107,0,29.6499996,0,0,0,47
2807,2.807087,0,29.6499996,0,0,0,47
2808,2.808089,0,29.6499996,0,0,0,47
2809,2.809090,0,29.6499996,0,0,0,47
2810,2.810176,0,29.6499996,0,0,0,47
2811,2.811093,0,29.6499996,0,0,0,47
2812,2.812085,0,29.6499996,0,0,0,47
2813,2.813087,0,29.6499996,0,0,0,47
2814,2.814085,0,29.6499996,0,0,0,47
2815,2.815087,0,29.6499996,0,0,0,47
2816,2.816085,0,29.6499996,0,0,0,47
2817,2.817087,0,29.6499996,0,0,0,47
2818,2.818085,0,29.6499996,0,0,0,47
2819,2.819090,0,29.6499996,0,0,0,47
2820,2.820088,0,29.6499996,0,0,0,47
2821,2.821133,0,29.6499996,0,0,0,47
2822,2.822090,0,29.6499996,0,0,0,47
2823,2.823091,0,29.6499996,0,0,0,47
2824,2.824093,0,29.6499996,0,0,0,47
2825,2.825092,0,29.6499996,0,0,0,47
2826,2.826093,0,29.6499996,0,0,0,47
2827,2.827092,0,29.6499996,0,0,0,47
2828,2.828085,0,29.6499996,0,0,0,47
2829,2.829086,0,29.6499996,0,0,0,47
2830,2.830088,0,29.6499996,0,0,0,47
2831,2.831087,0,29.6499996,0,0,0,47
2832,2.832089,0,29.6499996,0,0,0,47
2833,2.833106,0,29.6499996,0,0,0,47
2834,2.834087,0,29.6499996,0,0,0,47
2835,2.835089,0,29.6499996,0,0,0,47
2836,2.836088,0,29.6499996,0,0,0,47
2837,2.837090,0,29.6499996,0,0,0,47
2838,2.838088,0,29.6499996,0,0,0,47
2839,2.839091,0,29.6499996,0,0,0,47
2840,2.840096,0,29.6499996,0,0,0,47
2841,2.841223,0,29.6499996,0,0,0,47
2842,2.842086,0,29.6499996,0,0,0,47
2843,2.843089,0,29.6499996,0,0,0,47
2844,2.844193,0,29.6499996,0,0,0,47
2845,2.845088,0,29.6499996,0,0,0,47
2846,2.846089,0,29.6499996,0,0,0,47
2847,2.847090,0,29.6499996,0,0,0,47
2848,2.848088,0,29.6499996,0,0,0,47
2849,2.849092,0,29.6499996,0,0,0,47
2850,2.850090,0,29.6499996,0,0,0,47
2851,2.851091,0,29.6499996,0,0,0,47
2852,2.852089,0,29.6499996,0,0,0,47
2853,2.853091,0,29.6499996,0,0,0,47
2854,2.854089,0,29.6499996,0,0,0,47
2855,2.855196,0,29.6499996,0,0,0,47
2856,2.856089,0,29.6499996,0,0,0,47
2857,2.857090,0,29.6499996,0,0,0,47
2858,2.858091,0,29.6499996,0,0,0,47
2859,2.859089,0,29.6499996,0,0,0,47
2860,2.860106,0,29.6499996,0,0,0,47
2861,2.861086,0,29.6499996,0,0,0,47
2862,2.862088,0,29.6499996,0,0,0,47
2863,2.863086,0,29.6499996,0,0,0,47
2864,2.864087,0,29.6499996,0,0,0,47
2865,2.865085,0,29.6499996,0,0,0,47
2866,2.866183,0,29.6499996,0,0,0,47
2867,2.867090,0,29.6499996,0,0,0,47
2868,2.868090,0,29.6499996,0,0,0,47
2869,2.869086,0,29.6499996,0,0,0,47
2870,2.870092,0,29.6499996,0,0,0,47
2871,2.871085,0,29.6499996,0,0,0,47
2872,2.872092,0,29.6499996,0,0,0,47
2873,2.873093,0,29.6499996,0,0,0,47
2874,2.874091,0,29.6499996,0,0,0,47
2875,2.875093,0,29.6499996,0,0,0,47
2876,2.876091,0,29.6499996,0,0,0,47
2877,2.877092,0,29.6499996,0,0,0,47
2878,2.878096,0,29.6499996,0,0,0,47
2879,2.879104,0,29.6499996,0,0,0,47
2880,2.880093,0,29.6499996,0,0,0,47
2881,2.881086,0,29.6499996,0,0,0,47
2882,2.882093,0,29.6499996,0,0,0,47
2883,2.883086,0,29.6499996,0,0,0,47
2884,2.884085,0,29.6499996,0,0,0,47
2885,2.885087,0,29.6499996,0,0,0,47
2886,2.886085,0,29.6499996,0,0,0,47
2887,2.887088,0,29.6499996,0,0,0,47
2888,2.888086,0,29.6499996,0,0,0,47
2889,2.889091,0,29.6499996,0,0,0,47
2890,2.890186,0,29.6499996,0,0,0,47
2891,2.891092,0,29.6499996,0,0,0,47
2892,2.892093,0,29.6499996,0,0,0,47
2893,2.893086,0,29.6499996,0,0,0,47
2894,2.894085,0,29.6499996,0,0,0,47
2895,2.895087,0,29.6499996,0,0,0,47
2896,2.896085,0,29.6499996,0,0,0,47
2897,2.897087,0,29.6499996,0,0,0,47
2898,2.898086,0,29.6499996,0,0,0,47
2899,2.899091,0,29.6499996,0,0,0,47
2900,2.900089,0,29.6499996,0,0,0,47
2901,2.901091,0,29.6499996,0,0,0,47
2902,2.902185,0,29.6499996,0,0,0,47
2903,2.903085,0,29.6499996,0,0,0,47
2904,2.904087,0,29.6499996,0,0,0,47
2905,2.905089,0,29.6499996,0,0,0,47
2906,2.906087,0,29.6499996,0,0,0,47
2907,2.907089,0,29.6499996,0,0,0,47
2908,2.908087,0,29.6499996,0,0,0,47
2909,2.909092,0,29.6499996,0,0,0,47
2910,2.910091,0,29.6499996,0,0,0,47
2911,2.911093,0,29.6499996,0,0,0,47
2912,2.912091,0,29.6499996,0,0,0,47
2913,2.913092,0,29.6499996,0,0,0,47
2914,2.914113,0,29.6499996,0,0,0,47
2915,2.915107,0,29.6499996,0,0,0,47
2916,2.916088,0,29.6499996,0,0,0,47
2917,2.917180,0,29.6499996,0,0,0,47
2918,2.918088,0,29.6499996,0,0,0,47
2919,2.919093,0,29.6499996,0,0,0,47
2920,2.920091,0,29.6499996,0,0,0,47
2921,2.921092,0,29.6499996,0,0,0,47
2922,2.922090,0,29.6499996,0,0,0,47
2923,2.923092,0,29.6499996,0,0,0,47
2924,2.924090,0,29.6499996,0,0,0,47
2925,2.925091,0,29.6499996,0,0,0,47
2926,2.926100,0,29.6499996,0,0,0,47
2927,2.927089,0,29.6499996,0,0,0,47
2928,2.928091,0,29.6499996,0,0,0,47
2929,2.929092,0,29.6499996,0,0,0,47
2930,2.930093,0,29.6499996,0,0,0,47
2931,2.931091,0,29.6499996,0,0,0,47
2932,2.932092,0,29.6499996,0,0,0,47
2933,2.933090,0,29.6499996,0,0,0,47
2934,2.934092,0,29.6499996,0,0,0,47
2935,2.935090,0,29.6499996,0,0,0,47
2936,2.936091,0,29.6499996,0,0,0,47
2937,2.937100,0,29.6499996,0,0,0,47
2938,2.938091,0,29.6499996,0,0,0,47
2939,2.939092,0,29.6499996,0,0,0,47
2940,2.940085,0,29.6499996,0,0,0,47
2941,2.941092,0,29.6499996,0,0,0,47
2942,2.942093,0,29.6499996,0,0,0,47
2943,2.943091,0,29.6499996,0,0,0,47
2944,2.944093,0,29.6499996,0,0,0,47
2945,2.945091,0,29.6499996,0,0,0,47
2946,2.946092,0,29.6499996,0,0,0,47
2947,2.947101,0,29.6499996,0,0,0,47
2948,2.948091,0,29.6499996,0,0,0,47
2949,2.949087,0,29.6499996,0,0,0,47
2950,2.950102,0,29.6499996,0,0,0,47
2951,2.951092,0,29.6499996,0,0,0,47
2952,2.952085,0,29.6499996,0,0,0,47
2953,2.953092,0,29.6499996,0,0,0,47
2954,2.954085,0,29.6499996,0,0,0,47
2955,2.955093,0,29.6499996,0,0,0,47
2956,2.956086,0,29.6499996,0,0,0,47
2957,2.957093,0,29.6499996,0,0,0,47
2958,2.958086,0,29.6499996,0,0,0,47
2959,2.959088,0,29.6499996,0,0,0,47
2960,2.960090,0,29.6499996,0,0,0,47
2961,2.961102,0,29.6499996,0,0,0,47
2962,2.962092,0,29.6499996,0,0,0,47
2963,2.963085,0,29.6499996,0,0,0,47
2964,2.964092,0,29.6499996,0,0,0,47
2965,2.965085,0,29.6499996,0,0,0,47
2966,2.966093,0,29.6499996,0,0,0,47
2967,2.967086,0,29.6499996,0,0,0,47
2968,2.968093,0,29.6499996,0,0,0,47
2969,2.969089,0,29.6499996,0,0,0,47
2970,2.970088,0,29.6499996,0,0,0,47
2971,2.971090,0,29.6499996,0,0,0,47
2972,2.972108,0,29.6499996,0,0,0,47
2973,2.973105,0,29.6499996,0,0,0,47
2974,2.974086,0,29.6499996,0,0,0,47
2975,2.975088,0,29.6499996,0,0,0,47
2976,2.976087,0,29.6499996,0,0,0,47
2977,2.977089,0,29.6499996,0,0,0,47
2978,2.978086,0,29.6499996,0,0,0,47
2979,2.979090,0,29.6499996,0,0,0,47
2980,2.980088,0,29.6499996,0,0,0,47
2981,2.981089,0,29.6499996,0,0,0,47
2982,2.982087,0,29.6499996,0,0,0,47
2983,2.983124,0,29.6499996,0,0,0,47
2984,2.984090,0,29.6499996,0,0,0,47
2985,2.985088,0,29.6499996,0,0,0,47
2986,2.986090,0,29.6499996,0,0,0,47
2987,2.987088,0,29.6499996,0,0,0,47
2988,2.988089,0,29.6499996,0,0,0,47
2989,2.989090,0,29.6499996,0,0,0,47
2990,2.990092,0,29.6499996,0,0,0,47
2991,2.991090,0,29.6499996,0,0,0,47
2992,2.992091,0,29.6499996,0,0,0,47
2993,2.993089,0,29.6499996,0,0,0,47
2994,2.994090,0,29.6499996,0,0,0,47
2995,2.995104,0,29.6499996,0,0,0,47
2996,2.996093,0,29.6499996,0,0,0,47
2997,2.997086,0,29.6499996,0,0,0,47
2998,2.998093,0,29.6499996,0,0,0,47
2999,2.999088,0,29.6499996,0,0,0,47
3000,3.000086,0,29.6499996,0,0,0,47
3001,3.001088,0,29.6499996,0,0,0,47
3002,3.002086,0,29.6499996,0,0,0,47
3003,3.003087,0,29.6499996,0,0,0,47
3004,3.004085,0,29.6499996,0,0,0,47
3005,3.005087,0,29.6499996,0,0,0,47
3006,3.006106,0,29.6499996,0,0,0,47
3007,3.007086,0,29.6499996,0,0,0,47
3008,3.008088,0,29.6499996,0,0,0,47
3009,3.009089,0,29.6499996,0,0,0,47
3010,3.010091,0,29.6499996,0,0,0,47
3011,3.011089,0,29.6499996,0,0,0,47
3012,3.012090,0,29.6499996,0,0,0,47
3013,3.013089,0,29.6499996,0,0,0,47
3014,3.014091,0,29.6499996,0,0,0,47
3015,3.015089,0,29.6499996,0,0,0,47
3016,3.016091,0,29.6499996,0,0,0,47
3017,3.017089,0,29.6499996,0,0,0,47
3018,3.018104,0,29.6499996,0,0,0,47
3019,3.019088,0,29.6499996,0,0,0,47
3020,3.020090,0,29.6499996,0,0,0,47
3021,3.021089,0,29.6499996,0,0,0,47
3022,3.022091,0,29.6499996,0,0,0,47
3023,3.023089,0,29.6499996,0,0,0,47
3024,3.024091,0,29.6499996,0,0,0,47
3025,3.025090,0,29.6499996,0,0,0,47
3026,3.026091,0,29.6499996,0,0,0,47
3027,3.027090,0,29.6499996,0,0,0,47
3028,3.028092,0,29.6499996,0,0,0,47
3029,3.029107,0,29.6499996,0,0,0,47
3030,3.030103,0,29.6499996,0,0,0,47
3031,3.031087,0,29.6499996,0,0,0,47
3032,3.032089,0,29.6499996,0,0,0,47
3033,3.033087,0,29.6499996,0,0,0,47
3034,3.034089,0,29.6499996,0,0,0,47
3035,3.035088,0,29.6499996,0,0,0,47
3036,3.036090,0,29.6499996,0,0,0,47
3037,3.037088,0,29.6499996,0,0,0,47
3038,3.038090,0,29.6499996,0,0,0,47
3039,3.039092,0,29.6499996,0,0,0,47
3040,3.040106,0,29.6499996,0,0,0,47
3041,3.041087,0,29.6499996,0,0,0,47
3042,3.042089,0,29.6499996,0,0,0,47
3043,3.043087,0,29.6499996,0,0,0,47
3044,3.044088,0,29.6499996,0,0,0,47
3045,3.045086,0,29.6499996,0,0,0,47
3046,3.046087,0,29.6499996,0,0,0,47
3047,3.047086,0,29.6499996,0,0,0,47
3048,3.048087,0,29.6499996,0,0,0,47
3049,3.049088,0,29.6499996,0,0,0,47
3050,3.050089,0,29.6499996,0,0,0,47
3051,3.051101,0,29.6499996,0,0,0,47
3052,3.052090,0,29.6499996,0,0,0,47
3053,3.053092,0,29.6499996,0,0,0,47
3054,3.054090,0,29.6499996,0,0,0,47
3055,3.055091,0,29.6499996,0,0,0,47
3056,3.056089,0,29.6499996,0,0,0,47
3057,3.057104,0,29.6499996,0,0,0,47
3058,3.058085,0,29.6499996,0,0,0,47
3059,3.059089,0,29.6499996,0,0,0,47
3060,3.060087,0,29.6499996,0,0,0,47
3061,3.061089,0,29.6499996,0,0,0,47
3062,3.062104,0,29.6499996,0,0,0,47
3063,3.063093,0,29.6499996,0,0,0,47
3064,3.064086,0,29.6499996,0,0,0,47
3065,3.065093,0,29.6499996,0,0,0,47
3066,3.066085,0,29.6499996,0,0,0,47
3067,3.067093,0,29.6499996,0,0,0,47
3068,3.068085,0,29.6499996,0,0,0,47
3069,3.069086,0,29.6499996,0,0,0,47
3070,3.070088,0,29.6499996,0,0,0,47
3071,3.071086,0,29.6499996,0,0,0,47
3072,3.072087,0,29.6499996,0,0,0,47
3073,3.073166,0,29.6499996,0,0,0,47
3074,3.074092,0,29.6499996,0,0,0,47
3075,3.075085,0,29.6499996,0,0,0,47
3076,3.076092,0,29.6499996,0,0,0,47
3077,3.077093,0,29.6499996,0,0,0,47
3078,3.078091,0,29.6499996,0,0,0,47
3079,3.079087,0,29.6499996,0,0,0,47
3080,3.080085,0,29.6499996,0,0,0,47
3081,3.081087,0,29.6499996,0,0,0,47
3082,3.082086,0,29.6499996,0,0,0,47
3083,3.083088,0,29.6499996,0,0,0,47
3084,3.084086,0,29.6499996,0,0,0,47
3085,3.085106,0,29.6499996,0,0,0,47
3086,3.086087,0,29.6499996,0,0,0,47
3087,3.087089,0,29.6499996,0,0,0,47
3088,3.088121,0,29.6499996,0,0,0,47
3089,3.089086,0,29.6499996,0,0,0,47
3090,3.090089,0,29.6499996,0,0,0,47
3091,3.091087,0,29.6499996,0,0,0,47
3092,3.092090,0,29.6499996,0,0,0,47
3093,3.093089,0,29.6499996,0,0,0,47
3094,3.094091,0,29.6499996,0,0,0,47
3095,3.095105,0,29.6499996,0,0,0,47
3096,3.096085,0,29.6499996,0,0,0,47
3097,3.097087,0,29.6499996,0,0,0,47
3098,3.098086,0,29.6499996,0,0,0,47
3099,3.099091,0,29.6499996,0,0,0,47
3100,3.100089,0,29.6499996,0,0,0,47
3101,3.101091,0,29.6499996,0,0,0,47
3102,3.102090,0,29.6499996,0,0,0,47
3103,3.103092,0,29.6499996,0,0,0,47
3104,3.104090,0,29.6499996,0,0,0,47
3105,3.105092,0,29.6499996,0,0,0,47
3106,3.106104,0,29.6499996,0,0,0,47
3107,3.107085,0,29.6499996,0,0,0,47
3108,3.108087,0,29.6499996,0,0,0,47
3109,3.109088,0,29.6499996,0,0,0,47
3110,3.110089,0,29.6499996,0,0,0,47
3111,3.111087,0,29.6499996,0,0,0,47
3112,3.112088,0,29.6499996,0,0,0,47
3113,3.113086,0,29.6499996,0,0,0,47
3114,3.114088,0,29.6499996,0,0,0,47
3115,3.115086,0,29.6499996,0,0,0,47
3116,3.116087,0,29.6499996,0,0,0,47
3117,3.117121,0,29.6499996,0,0,0,47
3118,3.118086,0,29.6499996,0,0,0,47
3119,3.119088,0,29.6499996,0,0,0,47
3120,3.120089,0,29.6499996,0,0,0,47
3121,3.121087,0,29.6499996,0,0,0,47
3122,3.122089,0,29.6499996,0,0,0,47
3123,3.123087,0,29.6499996,0,0,0,47
3124,3.124088,0,29.6499996,0,0,0,47
3125,3.125086,0,29.6499996,0,0,0,47
3126,3.126088,0,29.6499996,0,0,0,47
3127,3.127086,0,29.6499996,0,0,0,47
3128,3.128112,0,29.6499996,0,0,0,47
3129,3.129099,0,29.6499996,0,0,0,47
3130,3.130088,0,29.6499996,0,0,0,47
3131,3.131090,0,29.6499996,0,0,0,47
3132,3.132088,0,29.6499996,0,0,0,47
3133,3.133089,0,29.6499996,0,0,0,47
3134,3.134087,0,29.6499996,0,0,0,47
3135,3.135089,0,29.6499996,0,0,0,47
3136,3.136087,0,29.6499996,0,0,0,47
3137,3.137088,0,29.6499996,0,0,0,47
3138,3.138086,0,29.6499996,0,0,0,47
3139,3.139091,0,29.6499996,0,0,0,47
3140,3.140113,0,29.6499996,0,0,0,47
3141,3.141102,0,29.6499996,0,0,0,47
3142,3.142091,0,29.6499996,0,0,0,47
3143,3.143093,0,29.6499996,0,0,0,47
3144,3.144091,0,29.6499996,0,0,0,47
3145,3.145093,0,29.6499996,0,0,0,47
3146,3.146092,0,29.6499996,0,0,0,47
3147,3.147100,0,29.6499996,0,0,0,47
3148,3.148090,0,29.6499996,0,0,0,47
3149,3.149086,0,29.6499996,0,0,0,47
3150,3.150093,0,29.6499996,0,0,0,47
3151,3.151086,0,29.6499996,0,0,0,47
3152,3.152101,0,29.6499996,0,0,0,47
3153,3.153091,0,29.6499996,0,0,0,47
3154,3.154093,0,29.6499996,0,0,0,47
3155,3.155092,0,29.6499996,0,0,0,47
3156,3.156093,0,29.6499996,0,0,0,47
3157,3.157092,0,29.6499996,0,0,0,47
3158,3.158085,0,29.6499996,0,0,0,47
3159,3.159087,0,29.6499996,0,0,0,47
3160,3.160089,0,29.6499996,0,0,0,47
3161,3.161087,0,29.6499996,0,0,0,47
3162,3.162158,0,29.6499996,0,0,0,47
3163,3.163093,0,29.6499996,0,0,0,47
3164,3.164086,0,29.6499996,0,0,0,47
3165,3.165085,0,29.6499996,0,0,0,47
3166,3.166087,0,29.6499996,0,0,0,47
3167,3.167107,0,29.6499996,0,0,0,47
3168,3.168087,0,29.6499996,0,0,0,47
3169,3.169092,0,29.6499996,0,0,0,47
3170,3.170091,0,29.6499996,0,0,0,47
3171,3.171093,0,29.6499996,0,0,0,47
3172,3.172193,0,29.6499996,0,0,0,47
3173,3.173092,0,29.6499996,0,0,0,47
3174,3.174093,0,29.6499996,0,0,0,47
3175,3.175085,0,29.6499996,0,0,0,47
3176,3.176092,0,29.6499996,0,0,0,47
3177,3.177093,0,29.6499996,0,0,0,47
3178,3.178091,0,29.6499996,0,0,0,47
3179,3.179086,0,29.6499996,0,0,0,47
3180,3.180093,0,29.6499996,0,0,0,47
3181,3.181086,0,29.6499996,0,0,0,47
3182,3.182093,0,29.6499996,0,0,0,47
3183,3.183122,0,29.6499996,0,0,0,47
3184,3.184092,0,29.6499996,0,0,0,47
3185,3.185090,0,29.6499996,0,0,0,47
3186,3.186092,0,29.6499996,0,0,0,47
3187,3.187090,0,29.6499996,0,0,0,47
3188,3.188091,0,29.6499996,0,0,0,47
3189,3.189092,0,29.6499996,0,0,0,47
3190,3.190093,0,29.6499996,0,0,0,47
3191,3.191092,0,29.6499996,0,0,0,47
3192,3.192093,0,29.6499996,0,0,0,47
3193,3.193091,0,29.6499996,0,0,0,47
3194,3.194092,0,29.6499996,0,0,0,47
3195,3.195128,0,29.6499996,0,0,0,47
3196,3.196087,0,29.6499996,0,0,0,47
3197,3.197086,0,29.6499996,0,0,0,47
3198,3.198088,0,29.6499996,0,0,0,47
3199,3.199089,0,29.6499996,0,0,0,47
3200,3.200090,0,29.6499996,0,0,0,47
3201,3.201088,0,29.6499996,0,0,0,47
3202,3.202089,0,29.6499996,0,0,0,47
3203,3.203087,0,29.6499996,0,0,0,47
3204,3.204089,0,29.6499996,0,0,0,47
3205,3.205100,0,29.6499996,0,0,0,47
3206,3.206089,0,29.6499996,0,0,0,47
3207,3.207126,0,29.6499996,0,0,0,47
3208,3.208088,0,29.6499996,0,0,0,47
3209,3.209089,0,29.6499996,0,0,0,47
3210,3.210092,0,29.6499996,0,0,0,47
3211,3.211090,0,29.6499996,0,0,0,47
3212,3.212092,0,29.6499996,0,0,0,47
3213,3.213090,0,29.6499996,0,0,0,47
3214,3.214092,0,29.6499996,0,0,0,47
3215,3.215091,0,29.6499996,0,0,0,47
3216,3.216093,0,29.6499996,0,0,0,47
3217,3.217091,0,29.6499996,0,0,0,47
3218,3.218093,0,29.6499996,0,0,0,47
3219,3.219102,0,29.6499996,0,0,0,47
3220,3.220090,0,29.6499996,0,0,0,47
3221,3.221088,0,29.6499996,0,0,0,47
3222,3.222091,0,29.6499996,0,0,0,47
3223,3.223090,0,29.6499996,0,0,0,47
3224,3.224092,0,29.6499996,0,0,0,47
3225,3.225090,0,29.6499996,0,0,0,47
3226,3.226092,0,29.6499996,0,0,0,47
3227,3.227090,0,29.6499996,0,0,0,47
3228,3.228092,0,29.6499996,0,0,0,47
3229,3.229085,0,29.6499996,0,0,0,47
3230,3.230087,0,29.6499996,0,0,0,47
3231,3.231129,0,29.6499996,0,0,0,47
3232,3.232089,0,29.6499996,0,0,0,47
3233,3.233091,0,29.6499996,0,0,0,47
3234,3.234092,0,29.6499996,0,0,0,47
3235,3.235091,0,29.6499996,0,0,0,47
3236,3.236093,0,29.6499996,0,0,0,47
3237,3.237091,0,29.6499996,0,0,0,47
3238,3.238093,0,29.6499996,0,0,0,47
3239,3.239086,0,29.6499996,0,0,0,47
3240,3.240087,0,29.6499996,0,0,0,47
3241,3.241085,0,29.6499996,0,0,0,47
3242,3.242122,0,29.6499996,0,0,0,47
3243,3.243089,0,29.6499996,0,0,0,47
3244,3.244087,0,29.6499996,0,0,0,47
3245,3.245088,0,29.6499996,0,0,0,47
3246,3.246087,0,29.6499996,0,0,0,47
3247,3.247088,0,29.6499996,0,0,0,47
3248,3.248086,0,29.6499996,0,0,0,47
3249,3.249091,0,29.6499996,0,0,0,47
3250,3.250089,0,29.6499996,0,0,0,47
3251,3.251090,0,29.6499996,0,0,0,47
3252,3.252088,0,29.6499996,0,0,0,47
3253,3.253089,0,29.6499996,0,0,0,47
3254,3.254124,0,29.6499996,0,0,0,47
3255,3.255301,0,29.6499996,0,0,0,47
3256,3.256092,0,29.6499996,0,0,0,47
3257,3.257085,0,29.6499996,0,0,0,47
3258,3.258092,0,29.6499996,0,0,0,47
3259,3.259087,0,29.6499996,0,0,0,47
3260,3.260085,0,29.6499996,0,0,0,47
3261,3.261086,0,29.6499996,0,0,0,47
3262,3.262093,0,29.6499996,0,0,0,47
3263,3.263086,0,29.6499996,0,0,0,47
3264,3.264093,0,29.6499996,0,0,0,47
3265,3.265085,0,29.6499996,0,0,0,47
3266,3.266103,0,29.6499996,0,0,0,47
3267,3.267092,0,29.6499996,0,0,0,47
3268,3.268093,0,29.6499996,0,0,0,47
3269,3.269085,0,29.6499996,0,0,0,47
3270,3.270087,0,29.6499996,0,0,0,47
3271,3.271085,0,29.6499996,0,0,0,47
3272,3.272086,-0.0183103718,29.6499996,-0.0183103718,0,0,47
3273,3.273093,-0.00894227531,29.6499996,-0.00894227531,0,0,47
3274,3.274086,0.00915518589,29.6499996,0.00915518589,0,0,47
3275,3.275102,0.0090830978,29.6499996,0.0090830978,0,0,47
3276,3.276091,-0.0999140888,29.6499996,-0.0999140888,0,0,47
3277,3.277107,-0.160960957,29.6499996,-0.160960957,0,0,47
3278,3.278087,-0.232499167,29.6499996,-0.232499167,0,0,47
3279,3.279093,-0.288388342,29.6499996,-0.288388342,0,0,47
3280,3.280091,-0.353508323,29.6499996,-0.353508323,0,0,47
3281,3.281093,-0.396533996,29.6499996,-0.396533996,0,0,47
3282,3.282092,-0.450606793,29.6499996,-0.450606793,0,0,47
3283,3.283093,-0.481404245,29.6499996,-0.481404245,0,0,47
3284,3.284092,-0.342461169,29.6499996,-0.342461169,0,0,47
3285,3.285085,-0.223556876,29.6499996,-0.223556876,0,0,47
3286,3.286092,-0.13732779,29.6499996,-0.13732779,0,0,47
3287,3.287085,-0.13732779,29.6499996,-0.044028759,0,0,47
3288,3.288103,0.0645989999,29.6499996,0.0645989999,0,0,47
3289,3.289087,0.0645989999,29.6499996,0.17884551,0,0,47
3290,3.290089,0.279085517,29.6499996,0.279085517,0,0,47
3291,3.291088,0.381490111,29.6499996,0.381490111,0,0,47
3292,3.292089,0.481404245,29.6499996,0.481404245,0,0,47
3293,3.293088,0.576776683,29.6499996,0.576776683,0,0,47
3294,3.294090,0.666898072,29.6499996,0.666898072,0,0,47
3295,3.295089,0.681232333,29.6499996,0.681232333,0,0,47
3296,3.296090,0.666898072,29.6499996,0.666898072,0,0,47
3297,3.297089,0.57230562,29.6499996,0.57230562,0,0,47
3298,3.298091,0.666898072,29.6499996,0.666898072,0,0,47
3299,3.299175,0.792517662,29.6499996,0.792517662,0,0,47
3300,3.300093,0.834685028,29.6499996,0.834685028,0.00945535582,0.00945535582,47
3301,3.301086,0.851432323,29.6499996,0.851432323,0,0,47
3302,3.302093,0.838128626,29.6499996,0.838128626,-0.00901213568,-0.00901213568,47
3303,3.303087,0.908309817,29.6499996,0.908309817,0,0,47
3304,3.304085,0.971891463,29.6499996,0.971891463,0,0,47
3305,3.305087,1.15355337,29.6499996,1.15355337,0,0,47
3306,3.306085,1.19861424,29.6499996,1.19861424,-0.00901213568,-0.00901213568,47
3307,3.307086,1.04540777,29.6499996,1.04540777,-0.163495764,-0.163495764,47
3308,3.308093,1.09948063,29.6499996,1.09948063,-0.163495764,-0.163495764,47
3309,3.309088,1.09948063,29.6499996,1.2250917,-0.186343268,-0.186343268,47
3310,3.310223,1.18146205,29.6499996,1.18146205,-0.288388371,-0.288388371,47
3311,3.311086,1.18988585,29.6499996,1.18988585,-0.402828217,-0.402828217,47
3312,3.312104,1.27163374,29.6499996,1.27163374,-0.517736554,-0.517736554,47
3313,3.313093,1.33239913,29.6499996,1.33239913,-0.540728152,-0.540728152,47
