Index,Time,((Shoot_Control).feed_ang).ref,((Shoot_Control).feed_ang).fdb,(AutoAim_Control).buff_pitch
13027,13.027395,38.3244629,38.2897949,0
13028,13.028382,38.3244629,38.2897949,0
13029,13.029386,38.3244629,38.2897949,0
13030,13.030386,38.3244629,38.2897949,0
13031,13.031382,38.3244629,38.2897949,0
13032,13.032381,38.3244629,38.2897949,0
13033,13.033385,38.3244629,38.2897949,0
13034,13.034384,38.3244629,38.2897949,0
13035,13.035380,38.3244629,38.2897949,0
13036,13.036379,38.3244629,38.2897949,0
13037,13.037401,38.3244629,38.2897949,0
13038,13.038379,38.3244629,38.2897949,0
13039,13.039398,38.3244629,38.2897949,0
13040,13.040381,38.3244629,38.2897949,0
13041,13.041386,38.3244629,38.2897949,0
13042,13.042385,38.3244629,38.2897949,0
13043,13.043381,38.3244629,38.2897949,0
13044,13.044380,38.3244629,38.2897949,0
13045,13.045384,38.3244629,38.2897949,0
13046,13.046383,38.3244629,38.2897949,0
13047,13.047449,38.3244629,38.2897949,0
13048,13.048380,38.3244629,38.2897949,0
13049,13.049384,38.3244629,38.2897949,0
13050,13.050383,38.3244629,38.2897949,0
13051,13.051379,38.3244629,38.2897949,0
13052,13.052379,38.3244629,38.2897949,0
13053,13.053383,38.3244629,38.2897949,0
13054,13.054382,38.3244629,38.2897949,0
13055,13.055386,38.3244629,38.2897949,0
13056,13.056385,38.3244629,38.2897949,0
13057,13.057417,38.3244629,38.2897949,0
13058,13.058397,38.3244629,38.2897949,0
13059,13.059381,38.3244629,38.2897949,0
13060,13.060386,38.3244629,38.2897949,0
13061,13.061387,38.3244629,38.2897949,0
13062,13.062383,38.3244629,38.2897949,0
13063,13.063383,38.3244629,38.2897949,0
13064,13.064380,38.3244629,38.2897949,0
13065,13.065380,38.3244629,38.2897949,0
13066,13.066385,38.3244629,38.2897949,0
13067,13.067385,38.3244629,38.2897949,0
13068,13.068385,38.3244629,38.2897949,0
13069,13.069401,38.3244629,38.2897949,0
13070,13.070385,38.3244629,38.2897949,0
13071,13.071382,38.3244629,38.2897949,0
13072,13.072382,38.3244629,38.2897949,0
13073,13.073379,38.3244629,38.2897949,0
13074,13.074379,38.3244629,38.2897949,0
13075,13.075383,38.3244629,38.2897949,0
13076,13.076383,38.3244629,38.2897949,0
13077,13.077380,38.3244629,38.2897949,0
13078,13.078384,38.3244629,38.2897949,0
13079,13.079382,38.3244629,38.2897949,0
13080,13.080395,38.3244629,38.2897949,0
13081,13.081379,38.3244629,38.2897949,0
13082,13.082384,38.3244629,38.2897949,0
13083,13.083385,38.3244629,38.2897949,0
13084,13.084381,38.3244629,38.2897949,0
13085,13.085381,38.3244629,38.2897949,0
13086,13.086386,38.3244629,38.2897949,0
13087,13.087386,38.3244629,38.2897949,0
13088,13.088384,38.3244629,38.2897949,0
13089,13.089383,38.3244629,38.2897949,0
13090,13.090444,38.3244629,38.2897949,0
13091,13.091395,38.3244629,38.2897949,0
13092,13.092386,38.3244629,38.2897949,0
13093,13.093383,38.3244629,38.2897949,0
13094,13.094382,38.3244629,38.2897949,0
13095,13.095386,38.3244629,38.2897949,0
13096,13.096386,38.3244629,38.2897949,0
13097,13.097382,38.3244629,38.2897949,0
13098,13.098384,38.3244629,38.2897949,0
13099,13.099380,38.3244629,38.2897949,0
13100,13.100379,38.3244629,38.2897949,0
13101,13.101398,38.3244629,38.2897949,0
13102,13.102381,38.3244629,38.2897949,0
13103,13.103386,38.3244629,38.2897949,0
13104,13.104385,38.3244629,38.2897949,0
13105,13.105381,38.3244629,38.2897949,0
13106,13.106380,38.3244629,38.2897949,0
13107,13.107384,38.3244629,38.2897949,0
13108,13.108379,38.3244629,38.2897949,0
13109,13.109383,38.3244629,38.2897949,0
13110,13.110382,38.3244629,38.2897949,0
13111,13.111386,38.3244629,38.2897949,0
13112,13.112395,38.3244629,38.2897949,0
13113,13.113386,38.3244629,38.2897949,0
13114,13.114383,38.3244629,38.2897949,0
13115,13.115382,38.3244629,38.2897949,0
13116,13.116386,38.3244629,38.2897949,0
13117,13.117385,38.3244629,38.2897949,0
13118,13.118384,38.3244629,38.2897949,0
13119,13.119384,38.3244629,38.2897949,0
13120,13.120380,38.3244629,38.2897949,0
13121,13.121379,38.3244629,38.2897949,0
13122,13.122383,38.3244629,38.2897949,0
13123,13.123396,38.3244629,38.2897949,0
13124,13.124380,38.3244629,38.2897949,0
13125,13.125385,38.3244629,38.2897949,0
13126,13.126385,38.3244629,38.2897949,0
13127,13.127382,38.3244629,38.2897949,0
13128,13.128385,38.3244629,38.2897949,0
13129,13.129382,38.3244629,38.2897949,0
13130,13.130382,38.3244629,38.2897949,0
13131,13.131379,38.3244629,38.2897949,0
13132,13.132379,38.3244629,38.2897949,0
13133,13.133397,38.3244629,38.2897949,0
13134,13.134382,38.3244629,38.2897949,0
13135,13.135379,38.3244629,38.2897949,0
13136,13.136379,38.3244629,38.2897949,0
13137,13.137383,38.3244629,38.2897949,0
13138,13.138379,38.3244629,38.2897949,0
13139,13.139384,38.3244629,38.2897949,0
13140,13.140384,38.3244629,38.2897949,0
13141,13.141381,38.3244629,38.2897949,0
13142,13.142381,38.3244629,38.2897949,0
13143,13.143396,38.3244629,38.2897949,0
13144,13.144380,38.3244629,38.2897949,0
13145,13.145399,38.3244629,38.2897949,0
13146,13.146383,38.3244629,38.2897949,0
13147,13.147380,38.3244629,38.2897949,0
13148,13.148384,38.3244629,38.2897949,0
13149,13.149381,38.3244629,38.2897949,0
13150,13.150381,38.3244629,38.2897949,0
13151,13.151385,38.3244629,38.2897949,0
13152,13.152386,38.3244629,38.2897949,0
13153,13.153381,38.3244629,38.2897949,0
13154,13.154396,38.3244629,38.2897949,0
13155,13.155379,38.3244629,38.2897949,0
13156,13.156383,38.3244629,38.2897949,0
13157,13.157383,38.3244629,38.2897949,0
13158,13.158382,38.3244629,38.2897949,0
13159,13.159381,38.3244629,38.2897949,0
13160,13.160385,38.3244629,38.2897949,0
13161,13.161384,38.3244629,38.2897949,0
13162,13.162380,38.3244629,38.2897949,0
13163,13.163379,38.3244629,38.2897949,0
13164,13.164397,38.3244629,38.2897949,0
13165,13.165380,38.3244629,38.2897949,0
13166,13.166385,38.3244629,38.2897949,0
13167,13.167384,38.3244629,38.2897949,0
13168,13.168383,38.3244629,38.2897949,0
13169,13.169382,38.3244629,38.2897949,0
13170,13.170386,38.3244629,38.2897949,0
13171,13.171386,38.3244629,38.2897949,0
13172,13.172382,38.3244629,38.2897949,0
13173,13.173381,38.3244629,38.2897949,0
13174,13.174399,38.3244629,38.2897949,0
13175,13.175382,38.3244629,38.2897949,0
13176,13.176386,38.3244629,38.2897949,0
13177,13.177386,38.3244629,38.2897949,0
13178,13.178384,38.3244629,38.2897949,0
13179,13.179384,38.3244629,38.2897949,0
13180,13.180380,38.3244629,38.2897949,0
13181,13.181379,38.3244629,38.2897949,0
13182,13.182383,38.3244629,38.2897949,0
13183,13.183382,38.3244629,38.2897949,0
13184,13.184386,38.3244629,38.2897949,0
13185,13.185397,38.3244629,38.2897949,0
13186,13.186380,38.3244629,38.2897949,0
13187,13.187384,38.3244629,38.2897949,0
13188,13.188380,38.3244629,38.2897949,0
13189,13.189384,38.3244629,38.2897949,0
13190,13.190385,38.3244629,38.2897949,0
13191,13.191381,38.3244629,38.2897949,0
13192,13.192381,38.3244629,38.2897949,0
13193,13.193386,38.3244629,38.2897949,0
13194,13.194386,38.3244629,38.2897949,0
13195,13.195397,38.3244629,38.2897949,0
13196,13.196381,38.3244629,38.2897949,0
13197,13.197386,38.3244629,38.2897949,0
13198,13.198381,38.3244629,38.2897949,0
13199,13.199386,38.3244629,38.2897949,0
13200,13.200386,38.3244629,38.2897949,0
13201,13.201397,38.3244629,38.2897949,0
13202,13.202381,38.3244629,38.2897949,0
13203,13.203386,38.3244629,38.2897949,0
13204,13.204386,38.3244629,38.2897949,0
13205,13.205439,38.3244629,38.2897949,0
13206,13.206383,38.3244629,38.2897949,0
13207,13.207379,38.3244629,38.2897949,0
13208,13.208387,38.3244629,38.2897949,0
13209,13.209387,38.3244629,38.2897949,0
13210,13.210383,38.3244629,38.2897949,0
13211,13.211383,38.3244629,38.2897949,0
13212,13.212380,38.3244629,38.2897949,0
13213,13.213380,38.3244629,38.2897949,0
13214,13.214385,38.3244629,38.2897949,0
13215,13.215385,38.3244629,38.2897949,0
13216,13.216427,38.3244629,38.2897949,0
13217,13.217380,38.3244629,38.2897949,0
13218,13.218384,38.3244629,38.2897949,0
13219,13.219379,38.3244629,38.2897949,0
13220,13.220386,38.3244629,38.2897949,0
13221,13.221382,38.3244629,38.2897949,0
13222,13.222381,38.3244629,38.2897949,0
13223,13.223385,38.3244629,38.2897949,0
13224,13.224384,38.3244629,38.2897949,0
13225,13.225380,38.3244629,38.2897949,0
13226,13.226379,38.3244629,38.2897949,0
13227,13.227395,38.3244629,38.2897949,0
13228,13.228382,38.3244629,38.2897949,0
13229,13.229386,38.3244629,38.2897949,0
13230,13.230386,38.3244629,38.2897949,0
13231,13.231382,38.3244629,38.2897949,0
13232,13.232381,38.3244629,38.2897949,0
13233,13.233385,38.3244629,38.2897949,0
13234,13.234384,38.3244629,38.2897949,0
13235,13.235380,38.3244629,38.2897949,0
13236,13.236379,38.3244629,38.2897949,0
13237,13.237383,38.3244629,38.2897949,0
13238,13.238401,38.3244629,38.2897949,0
13239,13.239384,38.3244629,38.2897949,0
13240,13.240380,38.3244629,38.2897949,0
13241,13.241379,38.3244629,38.2897949,0
13242,13.242383,38.3244629,38.2897949,0
13243,13.243382,38.3244629,38.2897949,0
13244,13.244386,38.3244629,38.2897949,0
13245,13.245386,38.3244629,38.2897949,0
13246,13.246382,38.3244629,38.2897949,0
13247,13.247381,38.3244629,38.2897949,0
13248,13.248380,38.3244629,38.2897949,0
13249,13.249403,38.3244629,38.2897949,0
13250,13.250399,38.3244629,38.2897949,0
13251,13.251382,38.3244629,38.2897949,0
13252,13.252386,38.3244629,38.2897949,0
13253,13.253386,38.3244629,38.2897949,0
13254,13.254383,38.3244629,38.2897949,0
13255,13.255383,38.3244629,38.2897949,0
13256,13.256379,38.3244629,38.2897949,0
13257,13.257379,38.3244629,38.2897949,0
13258,13.258379,38.3244629,38.2897949,0
13259,13.259379,38.3244629,38.2897949,0
13260,13.260416,38.3244629,38.2897949,0
13261,13.261473,38.3244629,38.2897949,0
13262,13.262380,38.3244629,38.2897949,0
13263,13.263386,38.3244629,38.2897949,0
13264,13.264386,38.3244629,38.2897949,0
13265,13.265382,38.3244629,38.2897949,0
13266,13.266382,38.3244629,38.2897949,0
13267,13.267379,38.3244629,38.2897949,0
13268,13.268383,38.3244629,38.2897949,0
13269,13.269379,38.3244629,38.2897949,0
13270,13.270379,38.3244629,38.2897949,0
13271,13.271384,38.3244629,38.2897949,0
13272,13.272396,38.3244629,38.2897949,0
13273,13.273380,38.3244629,38.2897949,0
13274,13.274385,38.3244629,38.2897949,0
13275,13.275386,38.3244629,38.2897949,0
13276,13.276382,38.3244629,38.2897949,0
13277,13.277382,38.3244629,38.2897949,0
13278,13.278382,38.3244629,38.2897949,0
13279,13.279382,38.3244629,38.2897949,0
13280,13.280379,38.3244629,38.2897949,0
13281,13.281379,38.3244629,38.2897949,0
13282,13.282384,38.3244629,38.2897949,0
13283,13.283384,38.3244629,38.2897949,0
13284,13.284400,38.3244629,38.2897949,0
13285,13.285382,38.3244629,38.2897949,0
13286,13.286386,38.3244629,38.2897949,0
13287,13.287385,38.3244629,38.2897949,0
13288,13.288384,38.3244629,38.2897949,0
13289,13.289383,38.3244629,38.2897949,0
13290,13.290379,38.3244629,38.2897949,0
13291,13.291379,38.3244629,38.2897949,0
13292,13.292383,38.3244629,38.2897949,0
13293,13.293382,38.3244629,38.2897949,0
13294,13.294386,38.3244629,38.2897949,0
13295,13.295394,38.3244629,38.2897949,0
13296,13.296385,38.3244629,38.2897949,0
13297,13.297381,38.3244629,38.2897949,0
13298,13.298384,38.3244629,38.2897949,0
13299,13.299380,38.3244629,38.2897949,0
13300,13.300379,38.3244629,38.2897949,0
13301,13.301383,38.3244629,38.2897949,0
13302,13.302382,38.3244629,38.2897949,0
13303,13.303386,38.3244629,38.2897949,0
13304,13.304386,38.3244629,38.2897949,0
13305,13.305382,38.3244629,38.2897949,0
13306,13.306394,38.3244629,38.2897949,0
13307,13.307386,38.3244629,38.2897949,0
13308,13.308385,38.3244629,38.2897949,0
13309,13.309384,38.3244629,38.2897949,0
13310,13.310380,38.3244629,38.2897949,0
13311,13.311379,38.3244629,38.2897949,0
13312,13.312383,38.3244629,38.2897949,0
13313,13.313383,38.3244629,38.2897949,0
13314,13.314379,38.3244629,38.2897949,0
13315,13.315397,38.3244629,38.2897949,0
13316,13.316380,38.3244629,38.2897949,0
13317,13.317400,38.3244629,38.2897949,0
13318,13.318386,38.3244629,38.2897949,0
13319,13.319383,38.3244629,38.2897949,0
13320,13.320383,38.3244629,38.2897949,0
13321,13.321380,38.3244629,38.2897949,0
13322,13.322380,38.3244629,38.2897949,0
13323,13.323385,38.3244629,38.2897949,0
13324,13.324385,38.3244629,38.2897949,0
13325,13.325382,38.3244629,38.2897949,0
13326,13.326382,38.3244629,38.2897949,0
13327,13.327379,38.3244629,38.2897949,0
13328,13.328396,38.3244629,38.2897949,0
13329,13.329380,38.3244629,38.2897949,0
13330,13.330385,38.3244629,38.2897949,0
13331,13.331385,38.3244629,38.2897949,0
13332,13.332382,38.3244629,38.2897949,0
13333,13.333382,38.3244629,38.2897949,0
13334,13.334379,38.3244629,38.2897949,0
13335,13.335379,38.3244629,38.2897949,0
13336,13.336384,38.3244629,38.2897949,0
13337,13.337384,38.3244629,38.2897949,0
13338,13.338383,38.3244629,38.2897949,0
13339,13.339460,38.3244629,38.2897949,0
13340,13.340380,38.3244629,38.2897949,0
13341,13.341379,38.3244629,38.2897949,0
13342,13.342385,38.3244629,38.2897949,0
13343,13.343385,38.3244629,38.2897949,0
13344,13.344382,38.3244629,38.2897949,0
13345,13.345382,38.3244629,38.2897949,0
13346,13.346386,38.3244629,38.2897949,0
13347,13.347386,38.3244629,38.2897949,0
13348,13.348386,38.3244629,38.2897949,0
13349,13.349386,38.3244629,38.2897949,0
13350,13.350399,38.3244629,38.2897949,0
13351,13.351381,38.3244629,38.2897949,0
13352,13.352386,38.3244629,38.2897949,0
13353,13.353385,38.3244629,38.2897949,0
13354,13.354381,38.3244629,38.2897949,0
13355,13.355380,38.3244629,38.2897949,0
13356,13.356384,38.3244629,38.2897949,0
13357,13.357383,38.3244629,38.2897949,0
13358,13.358383,38.3244629,38.2897949,0
13359,13.359382,38.3244629,38.2897949,0
13360,13.360394,38.3244629,38.2897949,0
13361,13.361385,38.3244629,38.2897949,0
13362,13.362381,38.3244629,38.2897949,0
13363,13.363380,38.3244629,38.2897949,0
13364,13.364384,38.3244629,38.2897949,0
13365,13.365384,38.3244629,38.2897949,0
13366,13.366380,38.3244629,38.2897949,0
13367,13.367379,38.3244629,38.2897949,0
13368,13.368427,38.3244629,38.2897949,0
13369,13.369381,38.3244629,38.2897949,0
13370,13.370430,38.3244629,38.2897949,0
13371,13.371382,38.3244629,38.2897949,0
13372,13.372381,38.3244629,38.2897949,0
13373,13.373385,38.3244629,38.2897949,0
13374,13.374385,38.3244629,38.2897949,0
13375,13.375381,38.3244629,38.2897949,0
13376,13.376380,38.3244629,38.2897949,0
13377,13.377384,38.3244629,38.2897949,0
13378,13.378379,38.3244629,38.2897949,0
13379,13.379383,38.3244629,38.2897949,0
13380,13.380382,38.3244629,38.2897949,0
13381,13.381528,38.3244629,38.2897949,0
13382,13.382296,38.3244629,38.2897949,0
13383,13.383385,38.3244629,38.2897949,0
13384,13.384382,38.3244629,38.2897949,0
13385,13.385382,38.3244629,38.2897949,0
13386,13.386387,38.3244629,38.2897949,0
13387,13.387387,38.3244629,38.2897949,0
13388,13.388386,38.3244629,38.2897949,0
13389,13.389386,38.3244629,38.2897949,0
13390,13.390383,38.3244629,38.2897949,0
13391,13.391487,38.3244629,38.2897949,0
13392,13.392379,38.3244629,38.2897949,0
13393,13.393379,38.3244629,38.2897949,0
13394,13.394384,38.3244629,38.2897949,0
13395,13.395384,38.3244629,38.2897949,0
13396,13.396381,38.3244629,38.2897949,0
13397,13.397381,38.3244629,38.2897949,0
13398,13.398380,38.3244629,38.2897949,0
13399,13.399380,38.3244629,38.2897949,0
13400,13.400385,38.3244629,38.2897949,0
13401,13.401385,38.3244629,38.2897949,0
13402,13.402382,38.3244629,38.2897949,0
13403,13.403399,38.3244629,38.2897949,0
13404,13.404383,38.3244629,38.2897949,0
13405,13.405380,38.3244629,38.2897949,0
13406,13.406380,38.3244629,38.2897949,0
13407,13.407385,38.3244629,38.2897949,0
13408,13.408380,38.3244629,38.2897949,0
13409,13.409385,38.3244629,38.2897949,0
13410,13.410385,38.3244629,38.2897949,0
13411,13.411382,38.3244629,38.2897949,0
13412,13.412382,38.3244629,38.2897949,0
13413,13.413386,38.3244629,38.2897949,0
13414,13.414424,38.3244629,38.2897949,0
13415,13.415385,38.3244629,38.2897949,0
13416,13.416386,38.3244629,38.2897949,0
13417,13.417382,38.3244629,38.2897949,0
13418,13.418384,38.3244629,38.2897949,0
13419,13.419397,38.3244629,38.2897949,0
13420,13.420381,38.3244629,38.2897949,0
13421,13.421385,38.3244629,38.2897949,0
13422,13.422384,38.3244629,38.2897949,0
13423,13.423380,38.3244629,38.2897949,0
13424,13.424379,38.3244629,38.2897949,0
13425,13.425416,38.3244629,38.2897949,0
13426,13.426396,38.3244629,38.2897949,0
13427,13.427382,38.3244629,38.2897949,0
13428,13.428381,38.3244629,38.2897949,0
13429,13.429381,38.3244629,38.2897949,0
13430,13.430385,38.3244629,38.2897949,0
13431,13.431384,38.3244629,38.2897949,0
13432,13.432380,38.3244629,38.2897949,0
13433,13.433379,38.3244629,38.2897949,0
13434,13.434383,38.3244629,38.2897949,0
13435,13.435382,38.3244629,38.2897949,0
13436,13.436386,38.3244629,38.2897949,0
13437,13.437400,38.3244629,38.2897949,0
13438,13.438386,38.3244629,38.2897949,0
13439,13.439382,38.3244629,38.2897949,0
13440,13.440381,38.3244629,38.2897949,0
13441,13.441385,38.3244629,38.2897949,0
13442,13.442385,38.3244629,38.2897949,0
13443,13.443381,38.3244629,38.2897949,0
13444,13.444380,38.3244629,38.2897949,0
13445,13.445384,38.3244629,38.2897949,0
13446,13.446383,38.3244629,38.2897949,0
13447,13.447379,38.3244629,38.2897949,0
13448,13.448398,38.3244629,38.2897949,0
13449,13.449381,38.3244629,38.2897949,0
13450,13.450386,38.3244629,38.2897949,0
13451,13.451386,38.3244629,38.2897949,0
13452,13.452383,38.3244629,38.2897949,0
13453,13.453383,38.3244629,38.2897949,0
13454,13.454380,38.3244629,38.2897949,0
13455,13.455380,38.3244629,38.2897949,0
13456,13.456385,38.3244629,38.2897949,0
13457,13.457385,38.3244629,38.2897949,0
13458,13.458384,38.3244629,38.2897949,0
13459,13.459395,38.3244629,38.2897949,0
13460,13.460379,38.3244629,38.2897949,0
13461,13.461384,38.3244629,38.2897949,0
13462,13.462385,38.3244629,38.2897949,0
13463,13.463381,38.3244629,38.2897949,0
13464,13.464381,38.3244629,38.2897949,0
13465,13.465386,38.3244629,38.2897949,0
13466,13.466386,38.3244629,38.2897949,0
13467,13.467383,38.3244629,38.2897949,0
13468,13.468386,38.3244629,38.2897949,0
13469,13.469383,38.3244629,38.2897949,0
13470,13.470429,38.3244629,38.2897949,0
13471,13.471398,38.3244629,38.2897949,0
13472,13.472385,38.3244629,38.2897949,0
13473,13.473382,38.3244629,38.2897949,0
13474,13.474382,38.3244629,38.2897949,0
13475,13.475387,38.3244629,38.2897949,0
13476,13.476387,38.3244629,38.2897949,0
13477,13.477383,38.3244629,38.2897949,0
13478,13.478379,38.3244629,38.2897949,0
13479,13.479384,38.3244629,38.2897949,0
13480,13.480384,38.3244629,38.2897949,0
13481,13.481379,38.3244629,38.2897949,0
13482,13.482397,38.3244629,38.2897949,0
13483,13.483380,38.3244629,38.2897949,0
13484,13.484384,38.3244629,38.2897949,0
13485,13.485384,38.3244629,38.2897949,0
13486,13.486380,38.3244629,38.2897949,0
13487,13.487379,38.3244629,38.2897949,0
13488,13.488386,38.3244629,38.2897949,0
13489,13.489385,38.3244629,38.2897949,0
13490,13.490381,38.3244629,38.2897949,0
13491,13.491380,38.3244629,38.2897949,0
13492,13.492398,38.3244629,38.2897949,0
13493,13.493381,38.3244629,38.2897949,0
13494,13.494386,38.3244629,38.2897949,0
13495,13.495385,38.3244629,38.2897949,0
13496,13.496381,38.3244629,38.2897949,0
13497,13.497380,38.3244629,38.2897949,0
13498,13.498379,38.3244629,38.2897949,0
13499,13.499386,38.3244629,38.2897949,0
13500,13.500382,38.3244629,38.2897949,0
13501,13.501381,38.3244629,38.2897949,0
13502,13.502386,38.3244629,38.2897949,0
13503,13.503398,38.3244629,38.2897949,0
13504,13.504381,38.3244629,38.2897949,0
13505,13.505386,38.3244629,38.2897949,0
13506,13.506385,38.3244629,38.2897949,0
13507,13.507381,38.3244629,38.2897949,0
13508,13.508384,38.3244629,38.2897949,0
13509,13.509380,38.3244629,38.2897949,0
13510,13.510379,38.3244629,38.2897949,0
13511,13.511383,38.3244629,38.2897949,0
13512,13.512382,38.3244629,38.2897949,0
13513,13.513439,38.3244629,38.2897949,0
13514,13.514386,38.3244629,38.2897949,0
13515,13.515380,38.3244629,38.2897949,0
13516,13.516385,38.3244629,38.2897949,0
13517,13.517385,38.3244629,38.2897949,0
13518,13.518385,38.3244629,38.2897949,0
