Index,Time,(MiniPC_Data).is_shoot,(MiniPC_Data).buff_yaw,(MiniPC_Data).buff_pitch,((Shoot_Control).feed_ang).ref
141,0.141086,0,-5198,-1643,1100.72925
142,0.142088,0,-5198,-1643,1100.72925
143,0.143093,0,-5198,-1643,1100.72925
144,0.144108,0,-5198,-1643,1100.72925
145,0.145090,0,-5198,-1643,1100.72925
146,0.146101,0,-5198,-1643,1100.72925
147,0.147092,0,-5198,-1643,1100.72925
148,0.148089,0,-5198,-1643,1100.72925
149,0.149089,0,-5198,-1643,1100.72925
150,0.150088,0,-5198,-1643,1100.72925
151,0.151089,0,-5198,-1643,1100.72925
152,0.152085,0,-5198,-1643,1100.72925
153,0.153086,0,-5198,-1643,1100.72925
154,0.154091,0,-5198,-1643,1100.72925
155,0.155102,0,-5198,-1643,1100.72925
156,0.156085,0,-5198,-1643,1100.72925
157,0.157090,0,-5198,-1643,1100.72925
158,0.158091,0,-5198,-1643,1100.72925
159,0.159087,0,-5198,-1643,1100.72925
160,0.160091,0,-5198,-1643,1100.72925
161,0.161087,0,-5198,-1643,1100.72925
162,0.162088,0,-5198,-1643,1100.72925
163,0.163093,0,-5180,-1639,1100.72925
164,0.164085,0,-5180,-1639,1100.72925
165,0.165090,0,-5180,-1639,1100.72925
166,0.166107,0,-5180,-1639,1100.72925
167,0.167090,0,-5180,-1639,1100.72925
168,0.168086,0,-5180,-1639,1100.72925
169,0.169087,0,-5180,-1639,1100.72925
170,0.170086,0,-5180,-1639,1100.72925
171,0.171087,0,-5180,-1639,1100.72925
172,0.172092,0,-5180,-1639,1100.72925
173,0.173093,0,-5180,-1639,1100.72925
174,0.174089,0,-5180,-1639,1100.72925
175,0.175090,0,-5180,-1639,1100.72925
176,0.176085,0,-5180,-1639,1100.72925
177,0.177163,0,-5180,-1639,1100.72925
178,0.178093,0,-5180,-1639,1100.72925
179,0.179089,0,-5180,-1639,1100.72925
180,0.180085,0,-5180,-1639,1100.72925
181,0.181090,0,-5180,-1639,1100.72925
182,0.182092,0,-5180,-1639,1100.72925
183,0.183088,0,-5180,-1639,1100.72925
184,0.184090,0,-5180,-1639,1100.72925
185,0.185086,0,-5180,-1639,1100.72925
186,0.186088,0,-5180,-1639,1100.72925
187,0.187085,0,-5180,-1639,1100.72925
188,0.188086,0,-5180,-1639,1100.72925
189,0.189106,0,-5180,-1639,1100.72925
190,0.190093,0,-5180,-1639,1100.72925
191,0.191090,0,-5180,-1639,1100.72925
192,0.192105,0,-5201,-1641,1100.72925
193,0.193088,0,-5201,-1641,1100.72925
194,0.194085,0,-5201,-1641,1100.72925
195,0.195087,0,-5201,-1641,1100.72925
196,0.196092,0,-5201,-1641,1100.72925
197,0.197085,0,-5201,-1641,1100.72925
198,0.198090,0,-5201,-1641,1100.72925
199,0.199092,0,-5201,-1641,1100.72925
200,0.200101,0,-5201,-1641,1100.72925
201,0.201085,0,-5201,-1641,1100.72925
202,0.202091,0,-5201,-1641,1100.72925
203,0.203093,0,-5201,-1641,1100.72925
204,0.204089,0,-5201,-1641,1100.72925
205,0.205091,0,-5201,-1641,1100.72925
206,0.206087,0,-5201,-1641,1100.72925
207,0.207089,0,-5201,-1641,1100.72925
208,0.208085,0,-5201,-1641,1100.72925
209,0.209087,0,-5201,-1641,1100.72925
210,0.210086,0,-5201,-1641,1100.72925
211,0.211101,0,-5201,-1641,1100.72925
212,0.212092,0,-5201,-1641,1100.72925
213,0.213088,0,-5201,-1641,1100.72925
214,0.214089,0,-5201,-1641,1100.72925
215,0.215085,0,-5201,-1641,1100.72925
216,0.216086,0,-5201,-1641,1100.72925
217,0.217091,0,-5201,-1641,1100.72925
218,0.218092,0,-5201,-1641,1100.72925
219,0.219088,0,-5201,-1641,1100.72925
220,0.220093,0,-5201,-1641,1100.72925
221,0.221088,0,-5201,-1641,1100.72925
222,0.222106,0,-5201,-1641,1100.72925
223,0.223089,0,-5201,-1641,1100.72925
224,0.224093,0,-5192,-1639,1100.72925
225,0.225085,0,-5192,-1639,1100.72925
226,0.226090,0,-5192,-1639,1100.72925
227,0.227091,0,-5192,-1639,1100.72925
228,0.228087,0,-5192,-1639,1100.72925
229,0.229088,0,-5192,-1639,1100.72925
230,0.230087,0,-5192,-1639,1100.72925
231,0.231088,0,-5192,-1639,1100.72925
232,0.232093,0,-5192,-1639,1100.72925
233,0.233093,0,-5192,-1639,1100.72925
234,0.234108,0,-5192,-1639,1100.72925
235,0.235091,0,-5192,-1639,1100.72925
236,0.236087,0,-5192,-1639,1100.72925
237,0.237088,0,-5192,-1639,1100.72925
238,0.238092,0,-5192,-1639,1100.72925
239,0.239093,0,-5192,-1639,1100.72925
240,0.240092,0,-5192,-1639,1100.72925
241,0.241093,0,-5192,-1639,1100.72925
242,0.242089,0,-5192,-1639,1100.72925
243,0.243090,0,-5192,-1639,1100.72925
244,0.244086,0,-5192,-1639,1100.72925
245,0.245087,0,-5192,-1639,1100.72925
246,0.246101,0,-5192,-1639,1100.72925
247,0.247106,0,-5192,-1639,1100.72925
248,0.248090,0,-5192,-1639,1100.72925
249,0.249086,0,-5192,-1639,1100.72925
250,0.250092,0,-5192,-1639,1100.72925
251,0.251088,0,-5192,-1639,1100.72925
252,0.252090,0,-5187,-1636,1100.72925
253,0.253086,0,-5187,-1636,1100.72925
254,0.254088,0,-5187,-1636,1100.72925
255,0.255093,0,-5187,-1636,1100.72925
256,0.256086,0,-5187,-1636,1100.72925
257,0.257091,0,-5187,-1636,1100.72925
258,0.258107,0,-5187,-1636,1100.72925
259,0.259092,0,-5187,-1636,1100.72925
260,0.260091,0,-5187,-1636,1100.72925
261,0.261112,0,-5187,-1636,1100.72925
262,0.262090,0,-5187,-1636,1100.72925
263,0.263091,0,-5187,-1636,1100.72925
264,0.264241,0,-5187,-1636,1100.72925
265,0.265085,0,-5187,-1636,1100.72925
266,0.266093,0,-5187,-1636,1100.72925
267,0.267092,0,-5187,-1636,1100.72925
268,0.268085,0,-5187,-1636,1100.72925
269,0.269248,0,-5187,-1636,1100.72925
270,0.270134,0,-5187,-1636,1100.72925
271,0.271114,0,-5187,-1636,1100.72925
272,0.272113,0,-5187,-1636,1100.72925
273,0.273092,0,-5187,-1636,1100.72925
274,0.274115,0,-5187,-1636,1100.72925
275,0.275261,0,-5187,-1636,1100.72925
276,0.276087,0,-5187,-1636,1100.72925
277,0.277091,0,-5187,-1636,1100.72925
278,0.278092,0,-5187,-1636,1100.72925
279,0.279088,0,-5187,-1636,1100.72925
280,0.280092,0,-5217,-1640,1100.72925
281,0.281150,0,-5217,-1640,1100.72925
282,0.282093,0,-5217,-1640,1100.72925
283,0.283088,0,-5217,-1640,1100.72925
284,0.284093,0,-5217,-1640,1100.72925
285,0.285085,0,-5217,-1640,1100.72925
286,0.286090,0,-5217,-1640,1100.72925
287,0.287091,0,-5217,-1640,1100.72925
288,0.288086,0,-5217,-1640,1100.72925
289,0.289087,0,-5217,-1640,1100.72925
290,0.290087,0,-5217,-1640,1100.72925
291,0.291088,0,-5217,-1640,1100.72925
292,0.292169,0,-5217,-1640,1100.72925
293,0.293089,0,-5217,-1640,1100.72925
294,0.294085,0,-5217,-1640,1100.72925
295,0.295086,0,-5217,-1640,1100.72925
296,0.296091,0,-5217,-1640,1100.72925
297,0.297092,0,-5217,-1640,1100.72925
298,0.298088,0,-5217,-1640,1100.72925
299,0.299219,0,-5217,-1640,1100.72925
300,0.300088,0,-5217,-1640,1100.72925
301,0.301093,0,-5217,-1640,1100.72925
302,0.302085,0,-5217,-1640,1100.72925
303,0.303167,0,-5217,-1640,1100.72925
304,0.304089,0,-5217,-1640,1100.72925
305,0.305093,0,-5217,-1640,1100.72925
306,0.306090,0,-5217,-1640,1100.72925
307,0.307091,0,-5189,-1633,1100.72925
308,0.308087,0,-5189,-1633,1100.72925
309,0.309087,0,-5189,-1633,1100.72925
310,0.310086,0,-5189,-1633,1100.72925
311,0.311088,0,-5189,-1633,1100.72925
312,0.312093,0,-5189,-1633,1100.72925
313,0.313085,0,-5189,-1633,1100.72925
314,0.314091,0,-5189,-1633,1100.72925
315,0.315105,0,-5189,-1633,1100.72925
316,0.316089,0,-5189,-1633,1100.72925
317,0.317085,0,-5189,-1633,1100.72925
318,0.318087,0,-5189,-1633,1100.72925
319,0.319092,0,-5189,-1633,1100.72925
320,0.320088,0,-5189,-1633,1100.72925
321,0.321085,0,-5189,-1633,1100.72925
322,0.322087,0,-5189,-1633,1100.72925
323,0.323092,0,-5189,-1633,1100.72925
324,0.324085,0,-5189,-1633,1100.72925
325,0.325115,0,-5189,-1633,1100.72925
326,0.326101,0,-5189,-1633,1100.72925
327,0.327085,0,-5189,-1633,1100.72925
328,0.328091,0,-5189,-1633,1100.72925
329,0.329092,0,-5189,-1633,1100.72925
330,0.330092,0,-5189,-1633,1100.72925
331,0.331085,0,-5189,-1633,1100.72925
332,0.332090,0,-5190,-1633,1100.72925
333,0.333092,0,-5190,-1633,1100.72925
334,0.334088,0,-5190,-1633,1100.72925
335,0.335090,0,-5190,-1633,1100.72925
336,0.336086,0,-5190,-1633,1100.72925
337,0.337101,0,-5190,-1633,1100.72925
338,0.338085,0,-5190,-1633,1100.72925
339,0.339091,0,-5190,-1633,1100.72925
340,0.340087,0,-5190,-1633,1100.72925
341,0.341092,0,-5190,-1633,1100.72925
342,0.342092,0,-5190,-1633,1100.72925
343,0.343088,0,-5190,-1633,1100.72925
344,0.344088,0,-5190,-1633,1100.72925
345,0.345093,0,-5190,-1633,1100.72925
346,0.346086,0,-5190,-1633,1100.72925
347,0.347090,0,-5190,-1633,1100.72925
348,0.348163,0,-5190,-1633,1100.72925
349,0.349086,0,-5190,-1633,1100.72925
350,0.350093,0,-5190,-1633,1100.72925
351,0.351089,0,-5190,-1633,1100.72925
352,0.352090,0,-5190,-1633,1100.72925
353,0.353086,0,-5190,-1633,1100.72925
354,0.354087,0,-5190,-1633,1100.72925
355,0.355092,0,-5190,-1633,1100.72925
356,0.356093,0,-5190,-1633,1100.72925
357,0.357265,0,-5190,-1633,1100.72925
358,0.358092,0,-5190,-1633,1100.72925
359,0.359123,0,-5190,-1633,1100.72925
360,0.360089,0,-5190,-1633,1100.72925
361,0.361093,0,-5190,-1633,1100.72925
362,0.362089,1,-5200,-1633,1100.72925
363,0.363091,1,-5200,-1633,1100.72925
364,0.364086,1,-5200,-1633,1100.72925
365,0.365087,1,-5200,-1633,1100.72925
366,0.366092,1,-5200,-1633,1100.72925
367,0.367093,1,-5200,-1633,1100.72925
368,0.368089,1,-5200,-1633,1100.72925
369,0.369090,1,-5200,-1633,1100.72925
370,0.370089,1,-5200,-1633,1100.72925
371,0.371100,1,-5200,-1633,1100.72925
372,0.372086,1,-5200,-1633,1100.72925
373,0.373090,1,-5200,-1633,1100.72925
374,0.374091,1,-5200,-1633,1100.72925
375,0.375087,1,-5200,-1633,1100.72925
376,0.376088,1,-5200,-1633,1100.72925
377,0.377093,1,-5200,-1633,1100.72925
378,0.378086,1,-5200,-1633,1100.72925
379,0.379101,1,-5200,-1633,1100.72925
380,0.380087,1,-5200,-1633,1100.72925
381,0.381093,1,-5200,-1633,1100.72925
382,0.382105,1,-5200,-1633,1100.72925
383,0.383088,1,-5200,-1633,1100.72925
384,0.384085,1,-5200,-1633,1100.72925
385,0.385087,1,-5200,-1633,1100.72925
386,0.386093,1,-5200,-1633,1100.72925
387,0.387085,1,-5200,-1633,1100.72925
388,0.388091,1,-5200,-1633,1100.72925
389,0.389092,1,-5200,-1633,1100.72925
390,0.390092,1,-5200,-1633,1100.72925
391,0.391093,1,-5202,-1632,1100.72925
392,0.392090,1,-5202,-1632,1100.72925
393,0.393106,1,-5202,-1632,1100.72925
394,0.394090,1,-5202,-1632,1100.72925
395,0.395086,1,-5202,-1632,1100.72925
396,0.396088,1,-5202,-1632,1100.72925
397,0.397093,1,-5202,-1632,1100.72925
398,0.398086,1,-5202,-1632,1100.72925
399,0.399091,1,-5202,-1632,1100.72925
400,0.400087,1,-5202,-1632,1100.72925
401,0.401093,1,-5202,-1632,1100.72925
402,0.402086,1,-5202,-1632,1100.72925
403,0.403091,1,-5202,-1632,1100.72925
404,0.404100,1,-5202,-1632,1100.72925
405,0.405092,1,-5202,-1632,1100.72925
406,0.406089,1,-5202,-1632,1100.72925
407,0.407090,1,-5202,-1632,1100.72925
408,0.408085,1,-5202,-1632,1100.72925
409,0.409107,1,-5202,-1632,1100.72925
410,0.410093,1,-5202,-1632,1100.72925
411,0.411090,1,-5202,-1632,1100.72925
412,0.412091,1,-5202,-1632,1100.72925
413,0.413086,1,-5202,-1632,1100.72925
414,0.414087,1,-5202,-1632,1100.72925
415,0.415116,1,-5202,-1632,1100.72925
416,0.416102,1,-5202,-1632,1100.72925
417,0.417085,1,-5202,-1632,1100.72925
418,0.418091,1,-5202,-1632,1100.72925
419,0.419092,1,-5202,-1632,1100.72925
420,0.420091,1,-5222,-1634,1100.72925
421,0.421091,1,-5222,-1634,1100.72925
422,0.422087,1,-5222,-1634,1100.72925
423,0.423088,1,-5222,-1634,1100.72925
424,0.424093,1,-5222,-1634,1100.72925
425,0.425085,1,-5222,-1634,1100.72925
426,0.426087,1,-5222,-1634,1100.72925
427,0.427107,1,-5222,-1634,1100.72925
428,0.428090,1,-5222,-1634,1100.72925
429,0.429086,1,-5222,-1634,1100.72925
430,0.430091,1,-5222,-1634,1100.72925
431,0.431086,1,-5222,-1634,1100.72925
432,0.432087,1,-5222,-1634,1100.72925
433,0.433092,1,-5222,-1634,1100.72925
434,0.434085,1,-5222,-1634,1100.72925
435,0.435089,1,-5222,-1634,1100.72925
436,0.436091,1,-5222,-1634,1100.72925
437,0.437086,1,-5222,-1634,1100.72925
438,0.438087,1,-5222,-1634,1100.72925
439,0.439104,1,-5222,-1634,1100.72925
440,0.440090,1,-5222,-1634,1100.72925
441,0.441086,1,-5222,-1634,1100.72925
442,0.442088,1,-5222,-1634,1100.72925
443,0.443093,1,-5222,-1634,1100.72925
444,0.444086,1,-5222,-1634,1100.72925
445,0.445091,1,-5222,-1634,1100.72925
446,0.446093,1,-5222,-1634,1100.72925
447,0.447089,1,-5222,-1634,1100.72925
448,0.448091,1,-5197,-1629,1100.72925
449,0.449087,1,-5197,-1629,1100.72925
450,0.450093,1,-5197,-1629,1100.72925
451,0.451104,1,-5197,-1629,1100.72925
452,0.452087,1,-5197,-1629,1100.72925
453,0.453093,1,-5197,-1629,1100.72925
454,0.454085,1,-5197,-1629,1100.72925
455,0.455091,1,-5197,-1629,1100.72925
456,0.456093,1,-5197,-1629,1100.72925
457,0.457089,1,-5197,-1629,1100.72925
458,0.458091,1,-5197,-1629,1100.72925
459,0.459087,1,-5197,-1629,1100.72925
460,0.460092,1,-5197,-1629,1100.72925
461,0.461296,1,-5197,-1629,1100.72925
462,0.462155,1,-5197,-1629,1100.72925
463,0.463085,1,-5197,-1629,1100.72925
464,0.464090,1,-5197,-1629,1100.72925
465,0.465086,1,-5197,-1629,1100.72925
466,0.466088,1,-5197,-1629,1100.72925
467,0.467094,1,-5197,-1629,1100.72925
468,0.468086,1,-5197,-1629,1100.72925
469,0.469091,1,-5197,-1629,1100.72925
470,0.470087,1,-5197,-1629,1100.72925
471,0.471093,1,-5197,-1629,1100.72925
472,0.472085,1,-5197,-1629,1100.72925
473,0.473090,1,-5197,-1629,1100.72925
474,0.474115,1,-5197,-1629,1100.72925
475,0.475100,1,-5508,-1605,1100.72925
476,0.476092,1,-5508,-1605,1100.72925
477,0.477088,1,-5508,-1605,1100.72925
478,0.478089,1,-5508,-1605,1100.72925
479,0.479093,1,-5508,-1605,1100.72925
480,0.480089,1,-5508,-1605,1100.72925
481,0.481093,1,-5508,-1605,1100.72925
482,0.482086,1,-5508,-1605,1100.72925
483,0.483091,1,-5508,-1605,1100.72925
484,0.484092,1,-5508,-1605,1100.72925
485,0.485087,1,-5508,-1605,1100.72925
486,0.486102,1,-5508,-1605,1100.72925
487,0.487085,1,-5508,-1605,1100.72925
488,0.488090,1,-5508,-1605,1100.72925
489,0.489107,1,-5508,-1605,1100.72925
490,0.490085,1,-5508,-1605,1100.72925
491,0.491090,1,-5508,-1605,1100.72925
492,0.492091,1,-5508,-1605,1100.72925
493,0.493087,1,-5508,-1605,1100.72925
494,0.494088,1,-5508,-1605,1100.72925
495,0.495092,1,-5508,-1605,1100.72925
496,0.496093,1,-5508,-1605,1100.72925
497,0.497089,1,-5508,-1605,1100.72925
498,0.498108,1,-5508,-1605,1100.72925
499,0.499090,1,-5508,-1605,1100.72925
500,0.500090,1,-5508,-1605,1100.72925
501,0.501091,1,-5508,-1605,1100.72925
502,0.502086,1,-5508,-1605,1100.72925
503,0.503087,1,-5508,-1605,1100.72925
504,0.504092,1,-5508,-1605,1100.72925
505,0.505093,1,-5508,-1605,1100.72925
506,0.506089,1,-5508,-1605,1100.72925
507,0.507090,1,-5508,-1605,1100.72925
508,0.508087,1,-5524,-1600,1100.72925
509,0.509104,1,-5524,-1600,1100.72925
510,0.510091,1,-5524,-1600,1100.72925
511,0.511088,1,-5524,-1600,1100.72925
512,0.512089,1,-5524,-1600,1100.72925
513,0.513086,1,-5524,-1600,1100.72925
514,0.514088,1,-5524,-1600,1100.72925
515,0.515093,1,-5524,-1600,1100.72925
516,0.516102,1,-5524,-1600,1100.72925
517,0.517086,1,-5524,-1600,1100.72925
518,0.518091,1,-5524,-1600,1100.72925
519,0.519093,1,-5524,-1600,1100.72925
520,0.520092,1,-5524,-1600,1100.72925
521,0.521105,1,-5524,-1600,1100.72925
522,0.522089,1,-5524,-1600,1100.72925
523,0.523086,1,-5524,-1600,1100.72925
524,0.524088,1,-5524,-1600,1100.72925
525,0.525093,1,-5524,-1600,1100.72925
526,0.526086,1,-5524,-1600,1100.72925
527,0.527091,1,-5524,-1600,1100.72925
528,0.528093,1,-5524,-1600,1100.72925
529,0.529089,1,-5524,-1600,1100.72925
530,0.530086,1,-5524,-1600,1100.72925
531,0.531091,1,-5524,-1600,1100.72925
532,0.532106,1,-5524,-1600,1100.72925
533,0.533090,1,-5524,-1600,1100.72925
534,0.534087,1,-5524,-1600,1100.72925
535,0.535088,0,-5521,-1600,1100.72925
536,0.536085,0,-5521,-1600,1100.72925
537,0.537086,0,-5521,-1600,1100.72925
538,0.538091,0,-5521,-1600,1100.72925
539,0.539092,0,-5521,-1600,1100.72925
540,0.540090,0,-5521,-1600,1100.72925
541,0.541091,0,-5521,-1600,1100.72925
542,0.542087,0,-5521,-1600,1100.72925
543,0.543102,0,-5521,-1600,1100.72925
544,0.544085,0,-5521,-1600,1100.72925
545,0.545090,0,-5521,-1600,1100.72925
546,0.546092,0,-5521,-1600,1100.72925
547,0.547087,0,-5521,-1600,1100.72925
548,0.548088,0,-5521,-1600,1100.72925
549,0.549093,0,-5521,-1600,1100.72925
550,0.550088,0,-5521,-1600,1100.72925
551,0.551093,0,-5521,-1600,1100.72925
552,0.552085,0,-5521,-1600,1100.72925
553,0.553090,0,-5521,-1600,1100.72925
554,0.554091,0,-5521,-1600,1100.72925
555,0.555087,0,-5521,-1600,1100.72925
556,0.556105,0,-5521,-1600,1100.72925
557,0.557087,0,-5521,-1600,1100.72925
558,0.558093,0,-5521,-1600,1100.72925
559,0.559093,0,-5521,-1600,1100.72925
560,0.560092,0,-5521,-1600,1100.72925
561,0.561093,0,-5521,-1600,1100.72925
562,0.562089,0,-5521,-1600,1100.72925
563,0.563090,0,-5521,-1600,1100.72925
564,0.564086,0,-5536,-1599,1100.72925
565,0.565087,0,-5536,-1599,1100.72925
566,0.566114,0,-5536,-1599,1100.72925
567,0.567088,0,-5536,-1599,1100.72925
568,0.568085,0,-5536,-1599,1100.72925
569,0.569085,0,-5536,-1599,1100.72925
570,0.570085,0,-5536,-1599,1100.72925
571,0.571110,0,-5536,-1599,1100.72925
572,0.572103,0,-5536,-1599,1100.72925
573,0.573090,0,-5536,-1599,1100.72925
574,0.574086,0,-5536,-1599,1100.72925
575,0.575088,0,-5536,-1599,1100.72925
576,0.576093,0,-5536,-1599,1100.72925
577,0.577140,0,-5536,-1599,1100.72925
578,0.578088,0,-5536,-1599,1100.72925
579,0.579093,0,-5536,-1599,1100.72925
580,0.580090,0,-5536,-1599,1100.72925
581,0.581086,0,-5536,-1599,1100.72925
582,0.582087,0,-5536,-1599,1100.72925
583,0.583093,0,-5536,-1599,1100.72925
584,0.584085,0,-5536,-1599,1100.72925
585,0.585091,0,-5536,-1599,1100.72925
586,0.586093,0,-5536,-1599,1100.72925
587,0.587089,0,-5536,-1599,1100.72925
588,0.588128,0,-5536,-1599,1100.72925
589,0.589090,0,-5536,-1599,1100.72925
590,0.590089,0,-5536,-1599,1100.72925
591,0.591085,0,-5536,-1599,1100.72925
592,0.592087,0,-5553,-1595,1100.72925
593,0.593092,0,-5553,-1595,1100.72925
594,0.594086,0,-5553,-1595,1100.72925
595,0.595091,0,-5553,-1595,1100.72925
596,0.596180,0,-5553,-1595,1100.72925
597,0.597091,0,-5553,-1595,1100.72925
598,0.598088,0,-5553,-1595,1100.72925
599,0.599090,0,-5553,-1595,1100.72925
600,0.600140,0,-5553,-1595,1100.72925
601,0.601089,0,-5553,-1595,1100.72925
602,0.602086,0,-5553,-1595,1100.72925
603,0.603091,0,-5553,-1595,1100.72925
604,0.604091,0,-5553,-1595,1100.72925
605,0.605086,0,-5553,-1595,1100.72925
606,0.606087,0,-5553,-1595,1100.72925
607,0.607092,0,-5553,-1595,1100.72925
608,0.608093,0,-5553,-1595,1100.72925
609,0.609089,0,-5553,-1595,1100.72925
610,0.610093,0,-5553,-1595,1100.72925
611,0.611089,0,-5553,-1595,1100.72925
612,0.612124,0,-5553,-1595,1100.72925
613,0.613088,0,-5553,-1595,1100.72925
614,0.614093,0,-5553,-1595,1100.72925
615,0.615089,0,-5553,-1595,1100.72925
616,0.616090,0,-5553,-1595,1100.72925
617,0.617085,0,-5553,-1595,1100.72925
618,0.618087,0,-5553,-1595,1100.72925
619,0.619092,0,-5556,-1593,1100.72925
620,0.620087,0,-5556,-1593,1100.72925
621,0.621092,0,-5556,-1593,1100.72925
622,0.622092,0,-5556,-1593,1100.72925
623,0.623105,0,-5556,-1593,1100.72925
624,0.624107,0,-5556,-1593,1100.72925
625,0.625089,0,-5556,-1593,1100.72925
626,0.626086,0,-5556,-1593,1100.72925
627,0.627087,0,-5556,-1593,1100.72925
628,0.628092,0,-5556,-1593,1100.72925
629,0.629093,0,-5556,-1593,1100.72925
630,0.630091,0,-5556,-1593,1100.72925
631,0.631092,0,-5556,-1593,1100.72925
632,0.632088,0,-5556,-1593,1100.72925
633,0.633089,0,-5556,-1593,1100.72925
634,0.634085,0,-5556,-1593,1100.72925
635,0.635180,0,-5556,-1593,1100.72925
636,0.636104,0,-5556,-1593,1100.72925
637,0.637086,0,-5556,-1593,1100.72925
638,0.638091,0,-5556,-1593,1100.72925
639,0.639093,0,-5556,-1593,1100.72925
640,0.640092,0,-5556,-1593,1100.72925
641,0.641085,0,-5556,-1593,1100.72925
642,0.642091,0,-5556,-1593,1100.72925
643,0.643092,0,-5556,-1593,1100.72925
644,0.644089,0,-5556,-1593,1100.72925
645,0.645091,0,-5556,-1593,1100.72925
646,0.646087,0,-5539,-1599,1100.72925
647,0.647089,0,-5539,-1599,1100.72925
648,0.648104,0,-5539,-1599,1100.72925
649,0.649088,0,-5539,-1599,1100.72925
650,0.650088,0,-5539,-1599,1100.72925
651,0.651090,0,-5539,-1599,1100.72925
652,0.652086,0,-5539,-1599,1100.72925
653,0.653088,0,-5539,-1599,1100.72925
654,0.654093,0,-5539,-1599,1100.72925
655,0.655086,0,-5539,-1599,1100.72925
656,0.656091,0,-5539,-1599,1100.72925
657,0.657093,0,-5539,-1599,1100.72925
658,0.658090,0,-5539,-1599,1100.72925
659,0.659091,0,-5539,-1599,1100.72925
660,0.660102,0,-5539,-1599,1100.72925
661,0.661086,0,-5539,-1599,1100.72925
662,0.662091,0,-5539,-1599,1100.72925
663,0.663093,0,-5539,-1599,1100.72925
664,0.664089,0,-5539,-1599,1100.72925
665,0.665091,0,-5539,-1599,1100.72925
666,0.666088,0,-5539,-1599,1100.72925
667,0.667090,0,-5539,-1599,1100.72925
668,0.668086,0,-5539,-1599,1100.72925
669,0.669087,0,-5539,-1599,1100.72925
670,0.670085,0,-5539,-1599,1100.72925
671,0.671133,0,-5539,-1599,1100.72925
672,0.672088,0,-5548,-1595,1100.72925
673,0.673094,0,-5548,-1595,1100.72925
674,0.674086,0,-5548,-1595,1100.72925
675,0.675091,0,-5548,-1595,1100.72925
676,0.676092,0,-5548,-1595,1100.72925
677,0.677088,0,-5548,-1595,1100.72925
678,0.678088,0,-5548,-1595,1100.72925
679,0.679093,0,-5548,-1595,1100.72925
680,0.680089,0,-5548,-1595,1100.72925
681,0.681102,0,-5548,-1595,1100.72925
682,0.682122,0,-5548,-1595,1100.72925
683,0.683086,0,-5548,-1595,1100.72925
684,0.684091,0,-5548,-1595,1100.72925
685,0.685086,0,-5548,-1595,1100.72925
686,0.686087,0,-5548,-1595,1100.72925
687,0.687092,0,-5548,-1595,1100.72925
688,0.688093,0,-5548,-1595,1100.72925
689,0.689089,0,-5548,-1595,1100.72925
690,0.690085,0,-5548,-1595,1100.72925
691,0.691089,0,-5548,-1595,1100.72925
692,0.692090,0,-5548,-1595,1100.72925
693,0.693086,0,-5548,-1595,1100.72925
694,0.694144,0,-5548,-1595,1100.72925
695,0.695091,0,-5548,-1595,1100.72925
696,0.696088,0,-5548,-1595,1100.72925
697,0.697088,0,-5554,-1592,1100.72925
698,0.698085,0,-5554,-1592,1100.72925
699,0.699086,0,-5554,-1592,1100.72925
700,0.700093,0,-5554,-1592,1100.72925
701,0.701085,0,-5554,-1592,1100.72925
702,0.702090,0,-5554,-1592,1100.72925
703,0.703091,0,-5554,-1592,1100.72925
704,0.704282,0,-5554,-1592,1100.72925
705,0.705104,0,-5554,-1592,1100.72925
706,0.706088,0,-5554,-1592,1100.72925
707,0.707093,0,-5554,-1592,1100.72925
708,0.708086,0,-5554,-1592,1100.72925
709,0.709091,0,-5554,-1592,1100.72925
710,0.710087,0,-5554,-1592,1100.72925
711,0.711093,0,-5554,-1592,1100.72925
712,0.712085,0,-5554,-1592,1100.72925
713,0.713091,0,-5554,-1592,1100.72925
714,0.714093,0,-5554,-1592,1100.72925
715,0.715089,0,-5554,-1592,1100.72925
716,0.716106,0,-5554,-1592,1100.72925
717,0.717089,0,-5554,-1592,1100.72925
718,0.718086,0,-5554,-1592,1100.72925
719,0.719088,0,-5554,-1592,1100.72925
720,0.720087,0,-5554,-1592,1100.72925
721,0.721089,0,-5554,-1592,1100.72925
722,0.722086,0,-5554,-1592,1100.72925
723,0.723087,0,-5554,-1592,1100.72925
724,0.724093,0,-5554,-1592,1100.72925
725,0.725085,0,-5550,-1593,1100.72925
726,0.726090,0,-5550,-1593,1100.72925
727,0.727105,0,-5550,-1593,1100.72925
728,0.728089,0,-5550,-1593,1100.72925
729,0.729086,0,-5550,-1593,1100.72925
730,0.730091,0,-5550,-1593,1100.72925
731,0.731112,0,-5550,-1593,1100.72925
732,0.732108,0,-5550,-1593,1100.72925
733,0.733086,0,-5550,-1593,1100.72925
734,0.734091,0,-5550,-1593,1100.72925
735,0.735091,0,-5550,-1593,1100.72925
736,0.736086,0,-5550,-1593,1100.72925
737,0.737087,0,-5550,-1593,1100.72925
738,0.738100,0,-5550,-1593,1100.72925
739,0.739092,0,-5550,-1593,1100.72925
740,0.740091,0,-5550,-1593,1100.72925
741,0.741092,0,-5550,-1593,1100.72925
742,0.742088,0,-5550,-1593,1100.72925
743,0.743089,0,-5550,-1593,1100.72925
744,0.744085,0,-5550,-1593,1100.72925
745,0.745086,0,-5550,-1593,1100.72925
